HOLE_ID,DEPTH,DIP,AZIMUTH
UD0006,30.0,66.1,260.2
UD0006,60.0,66.01,260.85
UD0006,90.0,65.82,261.22
UD0006,120.0,65.38,262.76
UD0006,150.0,65.28,262.12
UD0006,180.0,65.01,261.97
UD0006,210.0,65.1,261.61
UD0006,240.0,64.74,262.33
UD0006,270.0,64.38,263.52
UD0006,300.0,63.75,265.18
UD0006,330.0,63.72,265.98
UD0006,360.0,62.9,266.58
UD0006,390.0,62.85,266.94
UD0006,420.0,62.56,267.87
UD0006,450.0,61.62,268.09
UD0006,480.0,61.42,267.98
UD0006,509.31,60.59,268.23
UD0007,0.0,50.42,259.48
UD0007,30.0,49.92,260.64
UD0007,60.0,49.4,261.69
UD0007,90.0,49.03,261.45
UD0007,120.0,48.92,261.49
UD0007,150.0,48.46,261.15
UD0007,180.0,48.37,261.18
UD0007,210.0,47.99,261.09
UD0007,240.0,47.72,262.73
UD0007,270.0,47.73,263.11
UD0007,300.0,47.76,263.22
UD0007,330.0,46.39,263.77
UD0007,360.0,46.03,264.51
UD0007,390.0,45.72,263.26
UD0007,398.42,45.93,262.9
UD0008,0.0,61.12,258.59
UD0008,30.0,60.53,258.26
UD0008,60.0,60.58,258.74
UD0008,90.0,60.38,259.74
UD0008,120.0,60.45,259.86
UD0008,150.0,60.16,261.04
UD0008,169.21,60.01,260.5
UD0009,0.0,53.31,260.32
UD0009,30.0,52.9,261.68
UD0009,60.0,52.57,261.82
UD0009,90.0,52.44,261.25
UD0009,120.0,51.32,260.64
UD0009,150.0,51.12,259.61
UD0009,180.0,50.73,258.84
UD0009,210.0,50.62,259.57
UD0009,240.0,50.49,259.81
UD0009,270.0,49.44,259.59
UD0009,300.0,49.09,260.05
UD0009,330.0,48.32,260.04
UD0009,360.0,48.3,259.83
UD0009,390.0,48.26,261.06
UD0009,420.0,48.43,261.44
UD0009,450.0,48.2,261.34
UD0009,480.0,47.58,262.14
UD0009,510.0,47.32,262.28
UD0009,512.72,47.57,261.78
UD0010,0.0,67.32,261.28
UD0010,30.0,67.38,262.9
UD0010,60.0,67.34,262.5
UD0010,90.0,67.4,262.91
UD0010,120.0,67.25,263.58
UD0010,150.0,66.18,263.4
UD0010,180.0,65.85,263.22
UD0010,210.0,65.15,262.95
UD0010,240.0,65.24,262.71
UD0010,270.0,64.54,262.1
UD0010,300.0,64.0,262.53
UD0010,330.0,63.08,262.38
UD0010,360.0,63.25,262.37
UD0010,390.0,63.25,262.44
UD0010,419.35,62.72,261.87
UD0011,0.0,59.21,260.3
UD0011,30.0,58.77,259.76
UD0011,60.0,58.4,259.66
UD0011,90.0,58.04,260.32
UD0011,120.0,57.11,262.17
UD0011,150.0,56.4,263.41
UD0011,180.0,56.5,263.78
UD0011,210.0,56.23,264.74
UD0011,240.0,55.89,264.78
UD0011,270.0,55.6,264.7
UD0011,300.0,55.1,265.71
UD0011,330.0,54.79,264.61
UD0011,360.0,54.35,264.54
UD0011,390.0,53.97,264.81
UD0011,420.0,53.71,265.17
UD0011,450.0,53.6,263.95
UD0011,480.0,53.44,264.5
UD0011,510.0,52.95,264.47
UD0011,540.0,52.3,264.11
UD0011,570.0,52.38,264.53
UD0011,582.16,51.99,264.48
UD0012,0.0,50.64,260.12
UD0012,30.0,50.17,259.84
UD0012,60.0,49.69,260.14
UD0012,90.0,49.37,261.54
UD0012,120.0,49.15,261.48
UD0012,150.0,48.61,261.87
UD0012,180.0,48.01,261.05
UD0012,210.0,48.01,261.32
UD0012,240.0,47.62,260.61
UD0012,270.0,47.55,260.3
UD0012,300.0,47.35,259.98
UD0012,327.66,46.91,260.0
UD0013,0.0,55.95,260.12
UD0013,30.0,55.47,260.77
UD0013,60.0,55.43,261.01
UD0013,90.0,55.45,261.35
UD0013,120.0,55.22,262.52
UD0013,150.0,55.13,263.24
UD0013,180.0,54.43,263.53
UD0013,210.0,53.97,264.59
UD0013,240.0,53.51,264.88
UD0013,270.0,53.48,264.53
UD0013,300.0,52.94,265.47
UD0013,330.0,52.93,265.54
UD0013,360.0,53.09,264.91
UD0013,390.0,52.93,265.85
UD0013,420.0,52.73,265.9
UD0013,450.0,52.11,265.16
UD0013,480.0,52.36,266.04
UD0013,510.0,51.72,266.54
UD0013,540.0,51.25,266.38
UD0013,570.0,50.89,266.94
UD0013,600.0,50.85,267.73
UD0013,630.0,50.41,268.48
UD0013,652.49,50.29,268.53
UD0014,0.0,55.87,260.04
UD0014,30.0,55.85,260.4
UD0014,60.0,55.88,260.69
UD0014,90.0,55.59,261.02
UD0014,120.0,55.76,260.89
UD0014,150.0,54.94,260.67
UD0014,180.0,54.78,259.62
UD0014,210.0,54.51,260.99
UD0014,240.0,54.13,262.88
UD0014,270.0,53.61,263.95
UD0014,300.0,52.92,264.17
UD0014,330.0,52.62,263.17
UD0014,360.0,52.51,263.35
UD0014,390.0,51.81,264.34
UD0014,420.0,50.92,263.49
UD0014,450.0,50.66,262.59
UD0014,477.55,50.54,262.11
UD0015,0.0,52.54,261.13
UD0015,30.0,51.95,261.45
UD0015,60.0,51.48,261.45
UD0015,90.0,51.03,262.21
UD0015,120.0,51.41,263.01
UD0015,150.0,50.66,262.08
UD0015,180.0,50.39,261.92
UD0015,210.0,50.16,260.66
UD0015,240.0,49.38,261.3
UD0015,270.0,49.24,262.26
UD0015,300.0,48.84,262.68
UD0015,330.0,48.39,263.05
UD0015,360.0,48.28,263.97
UD0015,390.0,48.35,265.03
UD0015,420.0,48.05,264.35
UD0015,435.79,47.13,264.73
UD0016,0.0,58.44,260.89
UD0016,30.0,57.82,261.73
UD0016,60.0,57.44,261.92
UD0016,90.0,57.15,262.08
UD0016,120.0,57.28,262.52
UD0016,150.0,57.02,262.71
UD0016,180.0,56.18,262.73
UD0016,210.0,55.85,261.79
UD0016,240.0,55.55,262.18
UD0016,270.0,55.01,261.91
UD0016,300.0,54.72,262.29
UD0016,330.0,54.29,262.11
UD0016,360.0,54.26,262.43
UD0016,390.0,53.77,262.82
UD0016,420.0,53.57,262.47
UD0016,450.0,53.23,263.39
UD0016,480.0,52.99,263.0
UD0016,510.0,52.93,264.39
UD0016,540.0,52.13,264.28
UD0016,570.0,52.17,264.39
UD0016,589.58,52.5,264.43
UD0017,0.0,69.38,259.36
UD0017,30.0,69.27,258.81
UD0017,60.0,68.89,259.36
UD0017,90.0,68.77,259.71
UD0017,120.0,68.44,260.15
UD0017,150.0,68.06,261.26
UD0017,159.48,68.32,260.53
UD0018,0.0,65.38,258.72
UD0018,30.0,65.1,259.71
UD0018,60.0,64.86,260.36
UD0018,90.0,64.05,262.02
UD0018,120.0,63.73,262.22
UD0018,150.0,63.26,263.42
UD0018,180.0,63.36,264.2
UD0018,210.0,63.02,264.23
UD0018,240.0,63.29,264.46
UD0018,270.0,62.65,263.66
UD0018,275.18,62.45,263.66
UD0019,0.0,54.16,260.99
UD0019,30.0,54.1,261.02
UD0019,60.0,53.62,262.18
UD0019,90.0,53.58,262.61
UD0019,120.0,52.91,262.18
UD0019,150.0,52.73,263.13
UD0019,180.0,52.37,263.93
UD0019,210.0,51.69,264.05
UD0019,240.0,51.88,264.19
UD0019,270.0,51.49,264.18
UD0019,300.0,51.31,264.44
UD0019,330.0,51.22,264.94
UD0019,360.0,50.83,265.35
UD0019,390.0,50.9,265.79
UD0019,420.0,50.76,266.23
UD0019,450.0,50.57,266.86
UD0019,480.0,50.37,265.97
UD0019,510.0,49.73,266.56
UD0019,540.0,49.16,267.5
UD0019,543.08,49.42,267.39
UD0020,0.0,64.75,259.59
UD0020,30.0,64.06,259.13
UD0020,60.0,63.67,258.87
UD0020,90.0,63.36,258.68
UD0020,120.0,62.59,259.85
UD0020,150.0,61.81,260.22
UD0020,180.0,61.12,261.27
UD0020,210.0,60.54,260.42
UD0020,240.0,60.39,260.38
UD0020,250.85,60.59,259.57
UD0021,0.0,61.94,260.87
UD0021,30.0,61.61,262.08
UD0021,60.0,61.34,262.93
UD0021,90.0,61.15,262.65
UD0021,120.0,60.69,263.81
UD0021,150.0,60.87,264.66
UD0021,180.0,60.26,264.42
UD0021,210.0,59.8,264.22
UD0021,240.0,59.27,264.41
UD0021,270.0,58.86,264.68
UD0021,298.38,58.46,264.15
UD0022,0.0,67.19,260.32
UD0022,30.0,66.6,260.25
UD0022,60.0,66.6,259.62
UD0022,90.0,65.98,260.36
UD0022,120.0,65.78,260.79
UD0022,150.0,65.42,261.38
UD0022,180.0,65.29,261.02
UD0022,210.0,64.39,261.22
UD0022,240.0,63.99,262.49
UD0022,270.0,64.05,262.21
UD0022,300.0,63.48,262.95
UD0022,330.0,63.28,264.35
UD0022,360.0,63.2,265.07
UD0022,390.0,62.99,265.34
UD0022,399.08,62.87,265.43
UD0023,0.0,61.73,259.82
UD0023,30.0,61.37,260.69
UD0023,60.0,60.94,260.71
UD0023,90.0,60.17,261.1
UD0023,120.0,59.83,261.24
UD0023,150.0,59.46,262.81
UD0023,180.0,59.24,262.77
UD0023,210.0,59.09,262.35
UD0023,240.0,59.08,262.21
UD0023,270.0,59.12,263.79
UD0023,300.0,58.97,264.99
UD0023,330.0,58.97,264.98
UD0023,337.06,58.91,266.02
UD0024,0.0,55.3,260.29
UD0024,30.0,55.11,261.33
UD0024,60.0,54.36,262.81
UD0024,90.0,54.29,263.11
UD0024,120.0,53.67,263.81
UD0024,150.0,53.15,265.26
UD0024,180.0,52.78,265.27
UD0024,210.0,52.1,265.6
UD0024,240.0,51.94,265.21
UD0024,270.0,51.45,265.55
UD0024,300.0,51.09,267.06
UD0024,330.0,50.9,267.42
UD0024,360.0,50.9,268.07
UD0024,390.0,50.34,268.04
UD0024,392.32,49.91,269.0
UD0025,0.0,70.0,259.2
UD0025,30.0,69.96,259.72
UD0025,60.0,69.42,259.37
UD0025,90.0,68.44,260.92
UD0025,120.0,68.57,261.34
UD0025,150.0,68.64,261.58
UD0025,180.0,68.51,261.77
UD0025,210.0,68.06,261.28
UD0025,240.0,67.32,261.93
UD0025,270.0,67.16,262.52
UD0025,300.0,66.35,263.14
UD0025,330.0,66.51,263.28
UD0025,360.0,66.03,263.51
UD0025,390.0,65.99,264.77
UD0025,420.0,65.9,265.13
UD0025,445.34,65.75,265.43
UD0026,0.0,65.98,258.83
UD0026,30.0,65.6,261.14
UD0026,60.0,64.5,260.48
UD0026,90.0,64.44,260.78
UD0026,120.0,64.33,262.67
UD0026,150.0,63.91,262.53
UD0026,180.0,63.55,262.98
UD0026,210.0,63.71,261.46
UD0026,240.0,64.03,261.96
UD0026,249.71,64.07,262.51
UD0027,0.0,50.47,259.43
UD0027,30.0,50.1,259.15
UD0027,60.0,50.03,260.98
UD0027,90.0,49.76,262.33
UD0027,120.0,49.79,264.29
UD0027,150.0,49.62,264.49
UD0027,180.0,49.44,264.58
UD0027,210.0,49.2,264.31
UD0027,240.0,48.72,266.0
UD0027,270.0,48.42,265.02
UD0027,300.0,47.94,266.09
UD0027,330.0,48.43,265.93
UD0027,360.0,48.38,266.19
UD0027,390.0,48.09,266.18
UD0027,420.0,47.56,265.93
UD0027,450.0,47.42,265.99
UD0027,469.52,47.31,266.74
UD0028,0.0,61.83,259.63
UD0028,30.0,60.93,260.17
UD0028,60.0,60.61,259.59
UD0028,90.0,59.9,260.57
UD0028,120.0,59.81,261.06
UD0028,150.0,59.27,261.38
UD0028,180.0,59.24,262.35
UD0028,210.0,59.03,262.88
UD0028,240.0,58.76,263.01
UD0028,270.0,58.04,262.51
UD0028,300.0,57.76,262.75
UD0028,330.0,57.73,263.37
UD0028,360.0,57.31,264.9
UD0028,390.0,57.31,265.65
UD0028,420.0,57.48,266.63
UD0028,450.0,57.1,266.85
UD0028,477.88,56.71,267.63
UD0029,0.0,68.44,260.29
UD0029,30.0,68.35,259.13
UD0029,60.0,68.38,259.24
UD0029,90.0,67.56,260.41
UD0029,120.0,67.21,261.93
UD0029,150.0,67.13,263.31
UD0029,180.0,66.62,264.3
UD0029,210.0,66.66,263.94
UD0029,240.0,66.43,264.67
UD0029,270.0,65.7,265.5
UD0029,300.0,65.66,265.68
UD0029,325.39,65.42,265.35
UD0030,0.0,58.89,259.89
UD0030,30.0,58.73,260.06
UD0030,60.0,58.43,259.14
UD0030,90.0,58.51,258.85
UD0030,120.0,57.93,258.65
UD0030,150.0,57.21,257.96
UD0030,180.0,56.93,258.91
UD0030,210.0,56.91,259.11
UD0030,240.0,57.03,259.66
UD0030,263.91,56.31,260.35
UD0031,0.0,65.59,260.29
UD0031,30.0,64.94,260.3
UD0031,60.0,64.79,260.38
UD0031,90.0,64.47,260.59
UD0031,120.0,64.1,260.68
UD0031,150.0,63.43,260.61
UD0031,180.0,63.02,261.14
UD0031,210.0,62.8,260.52
UD0031,240.0,62.68,260.04
UD0031,270.0,62.4,259.3
UD0031,300.0,62.56,260.01
UD0031,330.0,62.2,260.18
UD0031,360.0,61.13,260.09
UD0031,390.0,61.36,260.18
UD0031,420.0,61.52,260.62
UD0031,450.0,61.26,260.78
UD0031,480.0,60.96,261.02
UD0031,510.0,60.46,261.61
UD0031,528.25,60.14,260.91
UD0032,0.0,50.6,259.51
UD0032,30.0,50.58,260.14
UD0032,60.0,49.72,260.42
UD0032,90.0,49.11,259.32
UD0032,120.0,49.12,259.64
UD0032,150.0,48.97,259.99
UD0032,180.0,48.62,260.09
UD0032,210.0,48.73,260.16
UD0032,225.86,48.25,261.25
UD0033,0.0,67.64,259.73
UD0033,30.0,67.62,260.02
UD0033,60.0,67.33,259.97
UD0033,90.0,67.45,259.51
UD0033,120.0,66.88,260.59
UD0033,142.39,66.43,260.94
UD0034,0.0,53.09,259.54
UD0034,30.0,52.86,259.7
UD0034,60.0,53.01,260.11
UD0034,90.0,52.94,260.14
UD0034,120.0,52.6,261.26
UD0034,150.0,52.15,262.13
UD0034,180.0,52.25,262.61
UD0034,210.0,52.24,262.06
UD0034,240.0,52.14,262.56
UD0034,270.0,51.81,261.64
UD0034,300.0,51.76,262.24
UD0034,330.0,51.09,262.22
UD0034,360.0,50.94,261.14
UD0034,390.0,50.81,261.48
UD0034,420.0,50.09,262.55
UD0034,450.0,50.35,263.17
UD0034,480.0,49.83,262.89
UD0034,510.0,49.61,263.82
UD0034,540.0,49.07,263.78
UD0034,570.0,48.57,264.95
UD0034,600.0,48.48,265.57
UD0034,630.0,48.3,266.25
UD0034,660.0,48.12,266.59
UD0034,687.94,47.73,265.78
UD0035,0.0,64.17,260.0
UD0035,30.0,63.53,260.92
UD0035,60.0,63.09,261.69
UD0035,90.0,63.04,259.69
UD0035,120.0,62.54,260.66
UD0035,150.0,62.46,260.51
UD0035,180.0,61.8,261.94
UD0035,210.0,61.97,261.32
UD0035,240.0,61.66,261.51
UD0035,270.0,61.84,261.14
UD0035,300.0,61.2,260.68
UD0035,321.33,60.5,259.53
UD0036,0.0,60.63,259.75
UD0036,30.0,60.24,259.25
UD0036,60.0,60.16,258.94
UD0036,90.0,59.73,259.62
UD0036,120.0,60.16,260.07
UD0036,150.0,59.85,260.25
UD0036,180.0,59.47,260.27
UD0036,210.0,58.9,260.46
UD0036,240.0,58.5,260.69
UD0036,270.0,58.13,261.25
UD0036,300.0,58.22,261.25
UD0036,330.0,58.06,262.38
UD0036,360.0,57.83,262.79
UD0036,390.0,57.69,264.21
UD0036,420.0,57.11,264.04
UD0036,450.0,56.9,265.75
UD0036,480.0,56.45,266.55
UD0036,510.0,56.24,266.43
UD0036,540.0,56.17,267.12
UD0036,570.0,55.39,267.4
UD0036,592.76,55.24,267.73
UD0037,0.0,69.67,260.56
UD0037,30.0,69.2,260.94
UD0037,60.0,68.78,261.35
UD0037,90.0,68.24,261.74
UD0037,120.0,67.76,263.21
UD0037,150.0,67.71,263.09
UD0037,180.0,67.3,262.07
UD0037,210.0,67.1,262.3
UD0037,240.0,66.88,262.16
UD0037,270.0,66.86,263.01
UD0037,300.0,66.46,263.22
UD0037,330.0,65.84,263.0
UD0037,360.0,66.16,263.6
UD0037,390.0,65.94,264.15
UD0037,420.0,65.75,264.22
UD0037,420.36,65.37,263.8
UD0038,0.0,53.68,261.4
UD0038,30.0,53.12,261.9
UD0038,60.0,52.29,262.2
UD0038,90.0,52.0,262.49
UD0038,120.0,51.42,262.99
UD0038,150.0,51.4,263.75
UD0038,152.63,51.39,263.33
UD0039,0.0,65.48,260.52
UD0039,30.0,65.71,260.61
UD0039,60.0,65.35,260.4
UD0039,90.0,65.3,260.56
UD0039,120.0,65.03,260.59
UD0039,150.0,64.47,260.26
UD0039,180.0,64.63,261.09
UD0039,210.0,64.22,260.67
UD0039,240.0,63.82,261.94
UD0039,270.0,63.95,263.04
UD0039,300.0,63.52,264.41
UD0039,330.0,63.13,263.66
UD0039,360.0,62.85,264.46
UD0039,371.84,62.87,264.51
UD0040,0.0,56.23,259.99
UD0040,30.0,55.9,260.46
UD0040,60.0,55.72,261.1
UD0040,90.0,55.83,261.54
UD0040,120.0,55.85,262.17
UD0040,150.0,55.8,262.53
UD0040,180.0,55.94,262.91
UD0040,204.23,55.84,263.16
UD0041,0.0,53.41,259.63
UD0041,30.0,53.07,259.89
UD0041,60.0,52.65,260.35
UD0041,90.0,52.18,261.75
UD0041,120.0,52.0,261.41
UD0041,150.0,51.91,262.21
UD0041,180.0,51.62,262.51
UD0041,210.0,51.42,262.14
UD0041,240.0,51.53,262.97
UD0041,270.0,51.29,263.8
UD0041,300.0,51.06,263.65
UD0041,330.0,50.39,263.1
UD0041,360.0,49.89,263.69
UD0041,390.0,49.74,263.28
UD0041,420.0,49.41,263.32
UD0041,450.0,49.23,263.74
UD0041,480.0,48.47,264.58
UD0041,510.0,47.6,263.49
UD0041,540.0,47.65,265.08
UD0041,548.22,47.39,264.64
UD0042,0.0,61.38,259.86
UD0042,30.0,60.49,260.18
UD0042,60.0,59.85,260.15
UD0042,90.0,59.59,260.93
UD0042,120.0,59.36,260.61
UD0042,150.0,58.61,261.07
UD0042,180.0,58.77,261.72
UD0042,210.0,58.67,262.31
UD0042,235.09,58.06,262.17
UD0043,0.0,54.17,260.6
UD0043,30.0,54.65,260.54
UD0043,60.0,54.27,261.25
UD0043,90.0,54.5,261.35
UD0043,120.0,53.82,261.81
UD0043,150.0,53.6,262.08
UD0043,180.0,53.46,262.3
UD0043,210.0,53.18,263.68
UD0043,240.0,52.43,264.75
UD0043,270.0,51.9,265.69
UD0043,300.0,51.43,265.47
UD0043,330.0,50.75,265.93
UD0043,360.0,50.49,265.28
UD0043,390.0,50.33,265.6
UD0043,420.0,49.44,265.42
UD0043,450.0,48.65,265.55
UD0043,466.01,48.56,264.8
UD0044,0.0,62.64,260.43
UD0044,30.0,62.5,259.61
UD0044,60.0,62.05,259.9
UD0044,90.0,62.66,259.28
UD0044,120.0,62.36,258.86
UD0044,150.0,61.98,258.61
UD0044,171.17,61.71,258.47
UD0045,0.0,54.69,260.92
UD0045,30.0,54.26,261.05
UD0045,60.0,53.51,261.65
UD0045,90.0,53.1,261.95
UD0045,120.0,52.94,262.14
UD0045,150.0,52.38,262.29
UD0045,180.0,51.69,262.41
UD0045,210.0,51.6,262.98
UD0045,240.0,51.7,263.03
UD0045,270.0,51.64,264.26
UD0045,300.0,51.87,265.06
UD0045,330.0,51.55,265.43
UD0045,360.0,51.13,266.07
UD0045,390.0,50.56,266.21
UD0045,420.0,50.92,266.67
UD0045,450.0,50.58,266.77
UD0045,480.0,50.44,267.73
UD0045,510.0,49.73,267.94
UD0045,540.0,48.92,268.68
UD0045,570.0,48.95,268.99
UD0045,600.0,48.81,269.01
UD0045,630.0,48.73,268.66
UD0045,655.54,48.58,268.86
UD0046,0.0,51.59,259.95
UD0046,30.0,51.41,258.85
UD0046,60.0,50.96,258.85
UD0046,90.0,50.66,259.06
UD0046,120.0,50.13,259.31
UD0046,150.0,50.33,260.07
UD0046,180.0,50.09,260.46
UD0046,210.0,49.96,260.68
UD0046,240.0,49.98,261.05
UD0046,270.0,49.8,260.58
UD0046,300.0,49.16,261.01
UD0046,330.0,49.28,261.47
UD0046,360.0,48.91,260.29
UD0046,390.0,48.44,261.39
UD0046,420.0,48.27,262.06
UD0046,450.0,47.92,261.89
UD0046,480.0,47.9,261.92
UD0046,510.0,47.45,261.73
UD0046,540.0,46.93,261.55
UD0046,570.0,46.71,261.61
UD0046,600.0,46.19,262.95
UD0046,620.87,46.1,263.26
UD0047,0.0,51.11,259.33
UD0047,30.0,50.52,258.86
UD0047,60.0,50.03,258.67
UD0047,90.0,50.04,259.77
UD0047,120.0,49.76,260.27
UD0047,150.0,49.15,260.95
UD0047,180.0,48.87,260.55
UD0047,210.0,48.52,261.17
UD0047,235.1,48.55,260.67
UD0048,0.0,60.11,261.05
UD0048,30.0,59.43,261.86
UD0048,60.0,59.35,262.41
UD0048,90.0,59.43,262.91
UD0048,120.0,59.08,263.18
UD0048,150.0,58.84,262.57
UD0048,180.0,59.27,263.55
UD0048,210.0,59.31,264.05
UD0048,240.0,59.41,264.21
UD0048,270.0,59.46,264.53
UD0048,300.0,59.1,264.7
UD0048,302.44,59.26,264.18
UD0049,0.0,65.32,260.48
UD0049,30.0,64.86,260.97
UD0049,60.0,64.4,261.75
UD0049,90.0,63.95,261.55
UD0049,120.0,63.72,263.24
UD0049,150.0,63.08,264.62
UD0049,180.0,63.12,264.87
UD0049,210.0,63.24,265.75
UD0049,240.0,63.26,266.33
UD0049,270.0,63.15,266.74
UD0049,300.0,62.49,267.75
UD0049,330.0,62.25,267.57
UD0049,360.0,61.71,268.16
UD0049,390.0,61.83,268.27
UD0049,420.0,61.69,268.44
UD0049,442.49,61.6,268.64
UD0050,0.0,62.77,259.15
UD0050,30.0,62.73,259.49
UD0050,60.0,62.31,259.61
UD0050,90.0,62.15,260.16
UD0050,120.0,62.14,260.31
UD0050,150.0,62.0,261.2
UD0050,171.81,61.77,261.33
UD0051,0.0,65.2,260.05
UD0051,30.0,65.16,260.18
UD0051,60.0,64.44,260.25
UD0051,90.0,64.19,261.2
UD0051,120.0,63.87,261.44
UD0051,150.0,63.05,261.33
UD0051,180.0,63.32,261.57
UD0051,210.0,62.93,261.5
UD0051,240.0,62.99,262.21
UD0051,270.0,62.75,261.86
UD0051,300.0,62.25,261.41
UD0051,330.0,61.88,262.77
UD0051,360.0,61.82,263.43
UD0051,390.0,61.59,263.13
UD0051,420.0,61.28,262.83
UD0051,424.51,61.19,262.4
UD0052,0.0,55.58,258.71
UD0052,30.0,55.11,259.98
UD0052,60.0,55.39,259.55
UD0052,90.0,54.57,259.94
UD0052,120.0,54.31,261.24
UD0052,150.0,53.95,261.64
UD0052,180.0,53.61,262.26
UD0052,210.0,53.06,262.18
UD0052,240.0,52.68,263.05
UD0052,270.0,52.59,263.45
UD0052,300.0,52.32,263.18
UD0052,330.0,51.57,263.48
UD0052,360.0,51.09,262.47
UD0052,387.02,51.25,263.7
UD0053,0.0,57.68,260.07
UD0053,30.0,57.08,259.93
UD0053,60.0,56.6,259.88
UD0053,90.0,56.2,260.51
UD0053,120.0,55.91,260.27
UD0053,141.91,55.71,260.14
UD0054,0.0,58.43,260.47
UD0054,30.0,58.42,260.76
UD0054,60.0,58.03,260.94
UD0054,90.0,57.53,261.01
UD0054,120.0,57.52,260.89
UD0054,150.0,57.0,261.47
UD0054,180.0,56.87,261.74
UD0054,210.0,56.46,263.21
UD0054,240.0,56.67,263.74
UD0054,270.0,56.55,263.74
UD0054,300.0,56.01,265.36
UD0054,330.0,55.89,265.57
UD0054,360.0,55.52,266.75
UD0054,390.0,55.09,268.04
UD0054,420.0,55.13,268.9
UD0054,450.0,54.41,268.33
UD0054,480.0,54.21,269.88
UD0054,510.0,53.96,270.16
UD0054,540.0,53.54,270.49
UD0054,570.0,53.14,270.77
UD0054,600.0,53.16,271.79
UD0054,630.0,52.9,272.24
UD0054,660.0,52.8,272.57
UD0054,661.9,52.8,272.74
UD0055,0.0,63.56,259.55
UD0055,30.0,63.51,259.01
UD0055,60.0,63.24,259.15
UD0055,90.0,62.84,260.46
UD0055,120.0,62.49,261.0
UD0055,150.0,62.5,262.66
UD0055,180.0,62.25,263.39
UD0055,210.0,62.09,262.66
UD0055,240.0,61.87,263.51
UD0055,270.0,61.75,263.25
UD0055,300.0,61.42,261.84
UD0055,330.0,61.22,260.78
UD0055,360.0,61.27,261.05
UD0055,390.0,60.94,262.12
UD0055,420.0,60.11,262.02
UD0055,450.0,59.82,262.08
UD0055,480.0,59.49,262.55
UD0055,510.0,59.49,262.63
UD0055,540.0,58.84,262.36
UD0055,570.0,58.52,261.85
UD0055,572.82,58.27,262.87
UD0056,0.0,55.55,260.0
UD0056,30.0,55.34,259.68
UD0056,60.0,55.13,259.31
UD0056,90.0,55.17,259.95
UD0056,120.0,55.16,260.51
UD0056,150.0,54.73,261.74
UD0056,180.0,54.19,260.68
UD0056,210.0,53.17,261.37
UD0056,240.0,53.4,260.89
UD0056,270.0,53.42,261.54
UD0056,300.0,53.08,261.65
