HOLE_ID,DEPTH,DIP,AZIMUTH
TS033,0.0,90.0,0.0
TS033,25.0,90.0,0.0
TS034,0.0,90.0,0.0
TS034,22.9,90.0,0.0
TS035,0.0,90.0,0.0
TS035,13.7,90.0,0.0
TS036,0.0,90.0,0.0
TS036,9.9,90.0,0.0
TS037,0.0,90.0,0.0
TS037,8.3,90.0,0.0
TS038,0.0,90.0,0.0
TS038,10.3,90.0,0.0
TS039,0.0,90.0,0.0
TS039,9.7,90.0,0.0
TS040,0.0,90.0,0.0
TS040,11.0,90.0,0.0
TS041,0.0,90.0,0.0
TS041,12.9,90.0,0.0
TS042,0.0,90.0,0.0
TS042,14.9,90.0,0.0
TS043,0.0,90.0,0.0
TS043,19.9,90.0,0.0
TS044,0.0,90.0,0.0
TS044,23.9,90.0,0.0
TS045,0.0,90.0,0.0
TS045,25.9,90.0,0.0
TS046,0.0,90.0,0.0
TS046,26.1,90.0,0.0
TS047,0.0,90.0,0.0
TS047,21.8,90.0,0.0
TS048,0.0,90.0,0.0
TS048,18.6,90.0,0.0
TS049,0.0,90.0,0.0
TS049,12.9,90.0,0.0
TS050,0.0,90.0,0.0
TS050,11.5,90.0,0.0
TS051,0.0,90.0,0.0
TS051,8.8,90.0,0.0
TS052,0.0,90.0,0.0
TS052,9.4,90.0,0.0
TS053,0.0,90.0,0.0
TS053,10.3,90.0,0.0
TS054,0.0,90.0,0.0
TS054,9.9,90.0,0.0
TS055,0.0,90.0,0.0
TS055,12.8,90.0,0.0
TS056,0.0,90.0,0.0
TS056,16.2,90.0,0.0
TS057,0.0,90.0,0.0
TS057,21.0,90.0,0.0
TS058,0.0,90.0,0.0
TS058,25.2,90.0,0.0
TS059,0.0,90.0,0.0
TS059,26.9,90.0,0.0
TS060,0.0,90.0,0.0
TS060,25.8,90.0,0.0
TS061,0.0,90.0,0.0
TS061,21.4,90.0,0.0
TS062,0.0,90.0,0.0
TS062,18.8,90.0,0.0
TS063,0.0,90.0,0.0
TS063,13.5,90.0,0.0
TS064,0.0,90.0,0.0
TS064,11.4,90.0,0.0
TS065,0.0,90.0,0.0
TS065,8.7,90.0,0.0
TS066,0.0,90.0,0.0
TS066,9.0,90.0,0.0
TS067,0.0,90.0,0.0
TS067,9.9,90.0,0.0
TS068,0.0,90.0,0.0
TS068,10.3,90.0,0.0
TS069,0.0,90.0,0.0
TS069,13.2,90.0,0.0
TS070,0.0,90.0,0.0
TS070,15.1,90.0,0.0
TS071,0.0,90.0,0.0
TS071,21.6,90.0,0.0
TS072,0.0,90.0,0.0
TS072,24.1,90.0,0.0
TS073,0.0,90.0,0.0
TS073,26.3,90.0,0.0
TS074,0.0,90.0,0.0
TS074,25.1,90.0,0.0
TS075,0.0,90.0,0.0
TS075,24.0,90.0,0.0
TS076,0.0,90.0,0.0
TS076,18.5,90.0,0.0
TS077,0.0,90.0,0.0
TS077,12.4,90.0,0.0
TS078,0.0,90.0,0.0
TS078,10.3,90.0,0.0
TS079,0.0,90.0,0.0
TS079,7.8,90.0,0.0
TS080,0.0,90.0,0.0
TS080,7.9,90.0,0.0
TS081,0.0,90.0,0.0
TS081,8.8,90.0,0.0
TS082,0.0,90.0,0.0
TS082,10.1,90.0,0.0
TS083,0.0,90.0,0.0
TS083,12.8,90.0,0.0
TS084,0.0,90.0,0.0
TS084,16.2,90.0,0.0
TS085,0.0,90.0,0.0
TS085,20.4,90.0,0.0
TS086,0.0,90.0,0.0
TS086,24.3,90.0,0.0
TS087,0.0,90.0,0.0
TS087,26.7,90.0,0.0
TS088,0.0,90.0,0.0
TS088,25.6,90.0,0.0
TS089,0.0,90.0,0.0
TS089,22.3,90.0,0.0
TS090,0.0,90.0,0.0
TS090,16.6,90.0,0.0
TS091,0.0,90.0,0.0
TS091,14.3,90.0,0.0
TS092,0.0,90.0,0.0
TS092,8.7,90.0,0.0
TS093,0.0,90.0,0.0
TS093,6.9,90.0,0.0
TS094,0.0,90.0,0.0
TS094,8.5,90.0,0.0
TS095,0.0,90.0,0.0
TS095,8.7,90.0,0.0
TS096,0.0,90.0,0.0
TS096,10.5,90.0,0.0
TS097,0.0,90.0,0.0
TS097,11.2,90.0,0.0
TS098,0.0,90.0,0.0
TS098,17.1,90.0,0.0
TS099,0.0,90.0,0.0
TS099,20.2,90.0,0.0
TS100,0.0,90.0,0.0
TS100,24.4,90.0,0.0
TS101,0.0,90.0,0.0
TS101,25.9,90.0,0.0
TS102,0.0,90.0,0.0
TS102,26.1,90.0,0.0
TS103,0.0,90.0,0.0
TS103,20.9,90.0,0.0
TS104,0.0,90.0,0.0
TS104,17.5,90.0,0.0
TS105,0.0,90.0,0.0
TS105,11.4,90.0,0.0
TS106,0.0,90.0,0.0
TS106,6.6,90.0,0.0
TS107,0.0,90.0,0.0
TS107,5.7,90.0,0.0
