HOLE_ID,FROM,TO,LITH
FD0009,118.25,141.5,IC
FD0009,141.5,144.25,HC
FD0009,144.25,145.0,IC
FD0009,145.0,145.5,HC
FD0009,145.5,154.25,IC
FD0009,154.25,155.25,HC
FD0009,155.25,155.75,IC
FD0009,155.75,160.25,HC
FD0009,160.25,161.5,IC
FD0009,161.5,162.0,HC
FD0009,162.0,162.25,IC
FD0009,162.25,162.5,HC
FD0009,162.5,163.25,IC
FD0009,163.25,163.5,HC
FD0009,163.5,167.25,IC
FD0009,167.25,167.75,HC
FD0009,167.75,168.0,IC
FD0009,168.0,168.5,HC
FD0009,168.5,174.75,IC
FD0009,174.75,175.0,HC
FD0009,175.0,245.25,IC
FD0009,245.25,257.26,MAF
FD0010,0.0,11.0,LAT
FD0010,11.0,234.57,MAF
FD0011,0.0,10.0,CG
FD0011,10.0,68.75,IC
FD0011,68.75,86.75,HC
FD0011,86.75,104.75,IC
FD0011,104.75,105.0,HC
FD0011,105.0,105.25,IC
FD0011,105.25,106.75,HC
FD0011,106.75,107.25,IC
FD0011,107.25,107.75,HC
FD0011,107.75,108.0,IC
FD0011,108.0,108.25,HC
FD0011,108.25,109.5,IC
FD0011,109.5,109.75,HC
FD0011,109.75,110.25,IC
FD0011,110.25,111.25,HC
FD0011,111.25,114.75,IC
FD0011,114.75,115.0,HC
FD0011,115.0,116.25,IC
FD0011,116.25,116.5,HC
FD0011,116.5,116.75,IC
FD0011,116.75,124.0,HC
FD0011,124.0,124.25,IC
FD0011,124.25,125.0,HC
FD0011,125.0,125.5,IC
FD0011,125.5,126.0,HC
FD0011,126.0,153.75,IC
FD0011,153.75,155.0,HC
FD0011,155.0,164.75,IC
FD0011,164.75,166.0,HC
FD0011,166.0,166.75,IC
FD0011,166.75,170.0,HC
FD0011,170.0,175.0,IC
FD0011,175.0,175.25,HC
FD0011,175.25,216.0,IC
FD0011,216.0,216.25,HC
FD0011,216.25,217.25,IC
FD0011,217.25,224.45,HC
FD0012,0.0,9.75,CG
FD0012,9.75,20.0,HF
FD0012,20.0,20.5,IF
FD0012,20.5,21.0,HF
FD0012,21.0,25.25,IF
FD0012,25.25,33.75,HF
FD0012,33.75,34.25,IC
FD0012,34.25,34.5,HC
FD0012,34.5,36.25,IC
FD0012,36.25,38.75,HC
FD0012,38.75,74.75,IC
FD0012,74.75,75.0,HC
FD0012,75.0,75.25,IC
FD0012,75.25,79.75,HC
FD0012,79.75,80.0,IC
FD0012,80.0,81.25,HC
FD0012,81.25,81.5,IC
FD0012,81.5,81.75,HC
FD0012,81.75,84.75,IC
FD0012,84.75,85.0,HC
FD0012,85.0,114.0,IC
FD0012,114.0,116.25,HC
FD0012,116.25,186.5,IC
FD0012,186.5,187.0,HC
FD0012,187.0,187.25,IC
FD0012,187.25,188.0,HC
FD0012,188.0,188.25,IC
FD0012,188.25,188.5,HC
FD0012,188.5,188.75,IC
FD0012,188.75,189.0,HC
FD0012,189.0,194.0,IC
FD0012,194.0,194.5,HC
FD0012,194.5,194.75,IC
FD0012,194.75,195.25,HC
FD0012,195.25,196.75,IC
FD0012,196.75,201.5,HC
FD0012,201.5,207.5,IC
FD0012,207.5,210.25,HC
FD0012,210.25,210.75,IC
FD0012,210.75,212.25,HC
FD0012,212.25,212.5,IC
FD0012,212.5,214.0,HC
FD0012,214.0,259.84,MAF
FD0013,0.0,12.25,CG
FD0013,12.25,23.25,HF
FD0013,23.25,23.75,IF
FD0013,23.75,32.25,HF
FD0013,32.25,33.25,IF
FD0013,33.25,33.5,HF
FD0013,33.5,35.75,IF
FD0013,35.75,92.0,IC
FD0013,92.0,92.5,HC
FD0013,92.5,93.75,IC
FD0013,93.75,94.0,HC
FD0013,94.0,96.25,IC
FD0013,96.25,96.5,HC
FD0013,96.5,107.75,IC
FD0013,107.75,108.25,HC
FD0013,108.25,108.5,IC
FD0013,108.5,109.0,HC
FD0013,109.0,128.75,IC
FD0013,128.75,129.0,HC
FD0013,129.0,129.5,IC
FD0013,129.5,130.0,HC
FD0013,130.0,130.25,IC
FD0013,130.25,130.5,HC
FD0013,130.5,131.75,IC
FD0013,131.75,132.0,HC
FD0013,132.0,132.25,IC
FD0013,132.25,139.25,HC
FD0013,139.25,139.5,IC
FD0013,139.5,140.0,HC
FD0013,140.0,147.75,IC
FD0013,147.75,161.75,HC
FD0013,161.75,162.0,IC
FD0013,162.0,162.25,HC
FD0013,162.25,168.0,IC
FD0013,168.0,168.25,HC
FD0013,168.25,168.5,IC
FD0013,168.5,175.75,HC
FD0013,175.75,176.0,IC
FD0013,176.0,177.75,HC
FD0013,177.75,178.0,IC
FD0013,178.0,182.5,HC
FD0013,182.5,182.75,IC
FD0013,182.75,184.0,HC
FD0013,184.0,186.25,IC
FD0013,186.25,189.75,HC
FD0013,189.75,275.09,MAF
FD0014,0.0,7.5,CG
FD0014,7.5,10.75,IC
FD0014,10.75,11.25,HC
FD0014,11.25,46.25,IC
FD0014,46.25,47.0,HC
FD0014,47.0,47.25,IC
FD0014,47.25,49.25,HC
FD0014,49.25,49.5,IC
FD0014,49.5,51.25,HC
FD0014,51.25,51.5,IC
FD0014,51.5,55.25,HC
FD0014,55.25,55.75,IC
FD0014,55.75,56.25,HC
FD0014,56.25,79.5,IC
FD0014,79.5,79.75,HC
FD0014,79.75,80.0,IC
FD0014,80.0,80.25,HC
FD0014,80.25,80.5,IC
FD0014,80.5,80.75,HC
FD0014,80.75,81.25,IC
FD0014,81.25,81.5,HC
FD0014,81.5,82.0,IC
FD0014,82.0,83.5,HC
FD0014,83.5,93.5,IC
FD0014,93.5,94.0,HC
FD0014,94.0,94.25,IC
FD0014,94.25,96.0,HC
FD0014,96.0,97.0,IC
FD0014,97.0,97.5,HC
FD0014,97.5,107.5,IC
FD0014,107.5,110.0,HC
FD0014,110.0,110.25,IC
FD0014,110.25,111.0,HC
FD0014,111.0,118.0,IC
FD0014,118.0,118.25,HC
FD0014,118.25,138.25,IC
FD0014,138.25,138.5,HC
FD0014,138.5,138.75,IC
FD0014,138.75,140.25,HC
FD0014,140.25,140.5,IC
FD0014,140.5,142.75,HC
FD0014,142.75,145.25,IC
FD0014,145.25,149.5,HC
FD0014,149.5,149.75,IC
FD0014,149.75,150.25,HC
FD0014,150.25,150.5,IC
FD0014,150.5,157.75,HC
FD0014,157.75,158.0,IC
FD0014,158.0,161.75,HC
FD0014,161.75,165.5,IC
FD0014,165.5,166.75,HC
FD0014,166.75,170.5,IC
FD0014,170.5,171.0,HC
FD0014,171.0,189.25,IC
FD0014,189.25,189.5,HC
FD0014,189.5,199.0,IC
FD0014,199.0,202.5,HC
FD0014,202.5,210.25,IC
FD0014,210.25,258.23,MAF
FD0015,0.0,2.25,CG
FD0015,2.25,2.75,HF
FD0015,2.75,7.75,IF
FD0015,7.75,10.75,HF
FD0015,10.75,11.0,IF
FD0015,11.0,12.75,HF
FD0015,12.75,14.75,IC
FD0015,14.75,15.25,HC
FD0015,15.25,15.5,IC
FD0015,15.5,15.75,HC
FD0015,15.75,39.0,IC
FD0015,39.0,40.5,HC
FD0015,40.5,40.75,IC
FD0015,40.75,41.5,HC
FD0015,41.5,42.5,IC
FD0015,42.5,42.75,HC
FD0015,42.75,43.25,IC
FD0015,43.25,43.5,HC
FD0015,43.5,44.0,IC
FD0015,44.0,44.75,HC
FD0015,44.75,95.75,IC
FD0015,95.75,96.0,HC
FD0015,96.0,136.75,IC
FD0015,136.75,137.5,HC
FD0015,137.5,137.75,IC
FD0015,137.75,139.0,HC
FD0015,139.0,139.25,IC
FD0015,139.25,140.0,HC
FD0015,140.0,140.5,IC
FD0015,140.5,141.5,HC
FD0015,141.5,142.0,IC
FD0015,142.0,142.25,HC
FD0015,142.25,142.75,IC
FD0015,142.75,143.25,HC
FD0015,143.25,143.5,IC
FD0015,143.5,143.75,HC
FD0015,143.75,145.0,IC
FD0015,145.0,147.5,HC
FD0015,147.5,164.75,IC
FD0015,164.75,165.5,HC
FD0015,165.5,246.5,IC
FD0015,246.5,279.36,MAF
FD0016,0.0,10.25,CG
FD0016,10.25,16.5,HF
FD0016,16.5,17.0,IF
FD0016,17.0,18.0,HF
FD0016,18.0,18.5,IF
FD0016,18.5,28.0,HF
FD0016,28.0,77.0,IC
FD0016,77.0,77.75,HC
FD0016,77.75,78.5,IC
FD0016,78.5,79.25,HC
FD0016,79.25,79.5,IC
FD0016,79.5,80.25,HC
FD0016,80.25,103.5,IC
FD0016,103.5,113.0,HC
FD0016,113.0,113.25,IC
FD0016,113.25,113.75,HC
FD0016,113.75,116.0,IC
FD0016,116.0,117.0,HC
FD0016,117.0,119.5,IC
FD0016,119.5,119.75,HC
FD0016,119.75,120.0,IC
FD0016,120.0,121.25,HC
FD0016,121.25,121.5,IC
FD0016,121.5,121.75,HC
FD0016,121.75,122.0,IC
FD0016,122.0,122.25,HC
FD0016,122.25,122.75,IC
FD0016,122.75,123.25,HC
FD0016,123.25,123.5,IC
FD0016,123.5,123.75,HC
FD0016,123.75,129.5,IC
FD0016,129.5,130.75,HC
FD0016,130.75,132.75,IC
FD0016,132.75,133.75,HC
FD0016,133.75,134.25,IC
FD0016,134.25,135.25,HC
FD0016,135.25,140.5,IC
FD0016,140.5,140.75,HC
FD0016,140.75,143.75,IC
FD0016,143.75,144.0,HC
FD0016,144.0,144.5,IC
FD0016,144.5,144.75,HC
FD0016,144.75,160.5,IC
FD0016,160.5,165.5,HC
FD0016,165.5,166.0,IC
FD0016,166.0,166.25,HC
FD0016,166.25,166.75,IC
FD0016,166.75,167.0,HC
FD0016,167.0,167.25,IC
FD0016,167.25,167.75,HC
FD0016,167.75,168.75,IC
FD0016,168.75,170.5,HC
FD0016,170.5,170.75,IC
FD0016,170.75,171.25,HC
FD0016,171.25,182.25,IC
FD0016,182.25,182.5,HC
FD0016,182.5,189.0,IC
FD0016,189.0,190.0,HC
FD0016,190.0,250.5,IC
FD0016,250.5,263.98,MAF
FD0017,0.0,9.75,LAT
FD0017,9.75,199.41,MAF
FD0018,0.0,4.75,LAT
FD0018,4.75,30.25,MAF
FD0018,30.25,36.75,IC
FD0018,36.75,41.75,HC
FD0018,41.75,117.0,IC
FD0018,117.0,117.75,HC
FD0018,117.75,118.75,IC
FD0018,118.75,119.5,HC
FD0018,119.5,120.25,IC
FD0018,120.25,120.5,HC
FD0018,120.5,121.0,IC
FD0018,121.0,123.5,HC
FD0018,123.5,126.75,IC
FD0018,126.75,136.75,HC
FD0018,136.75,141.86,IC
FD0019,0.0,11.75,CG
FD0019,11.75,15.5,IC
FD0019,15.5,15.75,HC
FD0019,15.75,67.5,IC
FD0019,67.5,67.75,HC
FD0019,67.75,68.25,IC
FD0019,68.25,68.5,HC
FD0019,68.5,76.5,IC
FD0019,76.5,83.5,HC
FD0019,83.5,84.0,IC
FD0019,84.0,91.0,HC
FD0019,91.0,108.75,IC
FD0019,108.75,112.75,HC
FD0019,112.75,129.25,IC
FD0019,129.25,129.75,HC
FD0019,129.75,130.25,IC
FD0019,130.25,130.5,HC
FD0019,130.5,131.25,IC
FD0019,131.25,137.25,HC
FD0019,137.25,137.5,IC
FD0019,137.5,138.0,HC
FD0019,138.0,138.5,IC
FD0019,138.5,138.75,HC
FD0019,138.75,139.25,IC
FD0019,139.25,139.5,HC
FD0019,139.5,139.75,IC
FD0019,139.75,140.25,HC
FD0019,140.25,140.5,IC
FD0019,140.5,141.0,HC
FD0019,141.0,141.25,IC
FD0019,141.25,141.5,HC
FD0019,141.5,213.25,IC
FD0019,213.25,214.88,HC
FD0020,0.0,6.0,CG
FD0020,6.0,16.25,HF
FD0020,16.25,25.5,IF
FD0020,25.5,25.75,HF
FD0020,25.75,26.0,IF
FD0020,26.0,27.25,HF
FD0020,27.25,28.25,IF
FD0020,28.25,28.75,HC
FD0020,28.75,67.0,IC
FD0020,67.0,67.5,HC
FD0020,67.5,67.75,IC
FD0020,67.75,68.0,HC
FD0020,68.0,68.5,IC
FD0020,68.5,70.5,HC
FD0020,70.5,71.0,IC
FD0020,71.0,71.5,HC
FD0020,71.5,71.75,IC
FD0020,71.75,72.25,HC
FD0020,72.25,72.5,IC
FD0020,72.5,72.75,HC
FD0020,72.75,75.25,IC
FD0020,75.25,77.5,HC
FD0020,77.5,77.75,IC
FD0020,77.75,81.75,HC
FD0020,81.75,82.0,IC
FD0020,82.0,82.75,HC
FD0020,82.75,128.75,IC
FD0020,128.75,129.5,HC
FD0020,129.5,191.0,IC
FD0020,191.0,191.25,HC
FD0020,191.25,192.0,IC
FD0020,192.0,192.75,HC
FD0020,192.75,195.0,IC
FD0020,195.0,195.5,HC
FD0020,195.5,196.5,IC
FD0020,196.5,196.75,HC
FD0020,196.75,197.0,IC
FD0020,197.0,197.25,HC
FD0020,197.25,199.5,IC
FD0020,199.5,199.75,HC
FD0020,199.75,205.25,IC
FD0020,205.25,223.0,HC
FD0020,223.0,223.5,IC
FD0020,223.5,242.48,MAF
FD0021,0.0,3.75,CG
FD0021,3.75,4.0,HF
FD0021,4.0,12.75,IF
FD0021,12.75,15.75,HF
FD0021,15.75,24.75,IF
FD0021,24.75,39.5,IC
FD0021,39.5,39.75,HC
FD0021,39.75,40.25,IC
FD0021,40.25,40.5,HC
FD0021,40.5,40.75,IC
FD0021,40.75,42.5,HC
FD0021,42.5,65.25,IC
FD0021,65.25,65.5,HC
FD0021,65.5,67.25,IC
FD0021,67.25,67.75,HC
FD0021,67.75,68.75,IC
FD0021,68.75,71.0,HC
FD0021,71.0,71.25,IC
FD0021,71.25,71.75,HC
FD0021,71.75,72.0,IC
FD0021,72.0,72.25,HC
FD0021,72.25,98.5,IC
FD0021,98.5,98.75,HC
FD0021,98.75,99.0,IC
FD0021,99.0,99.25,HC
FD0021,99.25,103.0,IC
FD0021,103.0,103.5,HC
FD0021,103.5,108.25,IC
FD0021,108.25,108.5,HC
FD0021,108.5,109.75,IC
FD0021,109.75,113.25,HC
FD0021,113.25,117.75,IC
FD0021,117.75,118.0,HC
FD0021,118.0,118.25,IC
FD0021,118.25,118.5,HC
FD0021,118.5,129.25,IC
FD0021,129.25,129.75,HC
FD0021,129.75,130.25,IC
FD0021,130.25,136.25,HC
FD0021,136.25,137.75,IC
FD0021,137.75,143.0,HC
FD0021,143.0,143.25,IC
FD0021,143.25,143.5,HC
FD0021,143.5,153.5,IC
FD0021,153.5,154.0,HC
FD0021,154.0,154.75,IC
FD0021,154.75,155.0,HC
FD0021,155.0,155.75,IC
FD0021,155.75,156.5,HC
FD0021,156.5,162.0,IC
FD0021,162.0,177.5,HC
FD0021,177.5,178.0,IC
FD0021,178.0,178.25,HC
FD0021,178.25,180.0,IC
FD0021,180.0,182.5,HC
FD0021,182.5,183.25,IC
FD0021,183.25,183.5,HC
FD0021,183.5,183.75,IC
FD0021,183.75,184.5,HC
FD0021,184.5,185.5,IC
FD0021,185.5,188.75,HC
FD0021,188.75,189.5,IC
FD0021,189.5,194.5,HC
FD0021,194.5,194.75,IC
FD0021,194.75,195.0,HC
FD0021,195.0,204.5,IC
FD0021,204.5,262.11,MAF
FD0022,0.0,5.0,CG
FD0022,5.0,12.5,HF
FD0022,12.5,84.5,IC
FD0022,84.5,88.25,HC
FD0022,88.25,89.25,IC
FD0022,89.25,89.5,HC
FD0022,89.5,91.75,IC
FD0022,91.75,92.0,HC
FD0022,92.0,106.25,IC
FD0022,106.25,106.75,HC
FD0022,106.75,107.5,IC
FD0022,107.5,107.75,HC
FD0022,107.75,108.5,IC
FD0022,108.5,108.75,HC
FD0022,108.75,109.5,IC
FD0022,109.5,109.75,HC
FD0022,109.75,110.0,IC
FD0022,110.0,110.25,HC
FD0022,110.25,209.5,IC
FD0022,209.5,294.06,MAF
FD0023,0.0,10.75,HF
FD0023,10.75,30.5,IC
FD0023,30.5,30.75,HC
FD0023,30.75,31.0,IC
FD0023,31.0,31.25,HC
FD0023,31.25,31.75,IC
FD0023,31.75,33.0,HC
FD0023,33.0,33.25,IC
FD0023,33.25,35.0,HC
FD0023,35.0,36.25,IC
FD0023,36.25,36.5,HC
FD0023,36.5,37.25,IC
FD0023,37.25,38.25,HC
FD0023,38.25,53.25,IC
FD0023,53.25,58.0,HC
FD0023,58.0,58.25,IC
FD0023,58.25,63.5,HC
FD0023,63.5,64.5,IC
FD0023,64.5,64.75,HC
FD0023,64.75,66.25,IC
FD0023,66.25,67.25,HC
FD0023,67.25,69.0,IC
FD0023,69.0,69.25,HC
FD0023,69.25,169.5,IC
FD0023,169.5,170.0,HC
FD0023,170.0,175.25,IC
FD0023,175.25,175.5,HC
FD0023,175.5,176.0,IC
FD0023,176.0,177.5,HC
FD0023,177.5,177.75,IC
FD0023,177.75,195.5,HC
FD0023,195.5,196.0,IC
FD0023,196.0,196.25,HC
FD0023,196.25,226.25,IC
FD0023,226.25,277.82,MAF
FD0024,0.0,2.5,CG
FD0024,2.5,21.75,IF
FD0024,21.75,40.25,HF
FD0024,40.25,119.25,IC
FD0024,119.25,119.5,HC
FD0024,119.5,120.25,IC
FD0024,120.25,120.75,HC
FD0024,120.75,133.0,IC
FD0024,133.0,133.25,HC
FD0024,133.25,133.75,IC
FD0024,133.75,139.0,HC
FD0024,139.0,139.75,IC
FD0024,139.75,145.5,HC
FD0024,145.5,145.75,IC
FD0024,145.75,146.0,HC
FD0024,146.0,146.75,IC
FD0024,146.75,147.5,HC
FD0024,147.5,149.5,IC
FD0024,149.5,149.75,HC
FD0024,149.75,164.25,IC
FD0024,164.25,164.5,HC
FD0024,164.5,171.75,IC
FD0024,171.75,172.0,HC
FD0024,172.0,172.25,IC
FD0024,172.25,173.0,HC
FD0024,173.0,173.5,IC
FD0024,173.5,174.5,HC
FD0024,174.5,174.75,IC
FD0024,174.75,175.25,HC
FD0024,175.25,187.5,IC
FD0024,187.5,187.75,HC
FD0024,187.75,208.75,IC
FD0024,208.75,209.0,HC
FD0024,209.0,209.25,IC
FD0024,209.25,209.5,HC
FD0024,209.5,211.5,IC
FD0024,211.5,211.75,HC
FD0024,211.75,232.25,IC
FD0024,232.25,253.18,MAF
FD0025,0.0,8.5,CG
FD0025,8.5,22.5,HF
FD0025,22.5,33.75,IC
FD0025,33.75,34.25,HC
FD0025,34.25,34.5,IC
FD0025,34.5,34.75,HC
FD0025,34.75,43.75,IC
FD0025,43.75,45.0,HC
FD0025,45.0,45.25,IC
FD0025,45.25,45.5,HC
FD0025,45.5,118.75,IC
FD0025,118.75,119.0,HC
FD0025,119.0,121.0,IC
FD0025,121.0,122.0,HC
FD0025,122.0,122.25,IC
FD0025,122.25,122.5,HC
FD0025,122.5,122.75,IC
FD0025,122.75,146.0,HC
FD0025,146.0,146.5,IC
FD0025,146.5,146.75,HC
FD0025,146.75,147.25,IC
FD0025,147.25,147.5,HC
FD0025,147.5,154.0,IC
FD0025,154.0,154.25,HC
FD0025,154.25,190.5,IC
FD0025,190.5,216.14,MAF
FD0026,0.0,14.0,LAT
FD0026,14.0,71.0,MAF
FD0026,71.0,99.75,IC
FD0026,99.75,118.0,HC
FD0026,118.0,118.25,IC
FD0026,118.25,119.25,HC
FD0026,119.25,120.25,IC
FD0026,120.25,120.5,HC
FD0026,120.5,121.0,IC
FD0026,121.0,121.25,HC
FD0026,121.25,123.0,IC
FD0026,123.0,123.25,HC
FD0026,123.25,124.25,IC
FD0026,124.25,128.08,HC
FD0027,0.0,14.0,CG
FD0027,14.0,33.25,IC
FD0027,33.25,34.0,HC
FD0027,34.0,34.25,IC
FD0027,34.25,35.5,HC
FD0027,35.5,35.75,IC
FD0027,35.75,39.5,HC
FD0027,39.5,40.25,IC
FD0027,40.25,40.5,HC
FD0027,40.5,40.75,IC
FD0027,40.75,41.0,HC
FD0027,41.0,41.25,IC
FD0027,41.25,41.5,HC
FD0027,41.5,42.25,IC
FD0027,42.25,44.75,HC
FD0027,44.75,45.0,IC
FD0027,45.0,46.0,HC
FD0027,46.0,46.5,IC
FD0027,46.5,47.75,HC
FD0027,47.75,51.75,IC
FD0027,51.75,52.0,HC
FD0027,52.0,57.75,IC
FD0027,57.75,59.25,HC
FD0027,59.25,60.5,IC
FD0027,60.5,67.75,HC
FD0027,67.75,68.5,IC
FD0027,68.5,75.75,HC
FD0027,75.75,76.25,IC
FD0027,76.25,80.75,HC
FD0027,80.75,81.0,IC
FD0027,81.0,83.0,HC
FD0027,83.0,84.25,IC
FD0027,84.25,84.75,HC
FD0027,84.75,85.5,IC
FD0027,85.5,87.25,HC
FD0027,87.25,87.5,IC
FD0027,87.5,87.75,HC
FD0027,87.75,90.75,IC
FD0027,90.75,91.0,HC
FD0027,91.0,92.5,IC
FD0027,92.5,92.75,HC
FD0027,92.75,93.0,IC
FD0027,93.0,93.25,HC
FD0027,93.25,93.5,IC
FD0027,93.5,99.25,HC
FD0027,99.25,99.5,IC
FD0027,99.5,100.25,HC
FD0027,100.25,108.75,IC
FD0027,108.75,113.0,HC
FD0027,113.0,116.25,IC
FD0027,116.25,116.75,HC
FD0027,116.75,133.25,IC
FD0027,133.25,135.75,HC
FD0027,135.75,144.5,IC
FD0027,144.5,145.5,HC
FD0027,145.5,145.75,IC
FD0027,145.75,156.25,HC
FD0027,156.25,156.75,IC
FD0027,156.75,162.48,HC
FD0028,0.0,15.5,CG
FD0028,15.5,46.25,IC
FD0028,46.25,46.75,HC
FD0028,46.75,49.0,IC
FD0028,49.0,49.25,HC
FD0028,49.25,49.75,IC
FD0028,49.75,51.25,HC
FD0028,51.25,53.0,IC
FD0028,53.0,53.5,HC
FD0028,53.5,53.75,IC
FD0028,53.75,54.0,HC
FD0028,54.0,55.25,IC
FD0028,55.25,56.5,HC
FD0028,56.5,56.75,IC
FD0028,56.75,62.75,HC
FD0028,62.75,63.0,IC
FD0028,63.0,63.25,HC
FD0028,63.25,64.75,IC
FD0028,64.75,65.0,HC
FD0028,65.0,75.5,IC
FD0028,75.5,75.75,HC
FD0028,75.75,77.5,IC
FD0028,77.5,77.75,HC
FD0028,77.75,78.0,IC
FD0028,78.0,78.5,HC
FD0028,78.5,79.0,IC
FD0028,79.0,81.0,HC
FD0028,81.0,81.75,IC
FD0028,81.75,82.0,HC
FD0028,82.0,82.25,IC
FD0028,82.25,83.25,HC
FD0028,83.25,101.0,IC
FD0028,101.0,101.25,HC
FD0028,101.25,102.5,IC
FD0028,102.5,102.75,HC
FD0028,102.75,128.0,IC
FD0028,128.0,128.25,HC
FD0028,128.25,128.5,IC
FD0028,128.5,134.0,HC
FD0028,134.0,134.25,IC
FD0028,134.25,134.5,HC
FD0028,134.5,136.25,IC
FD0028,136.25,138.75,HC
FD0028,138.75,139.0,IC
FD0028,139.0,139.5,HC
FD0028,139.5,140.0,IC
FD0028,140.0,141.5,HC
FD0028,141.5,141.75,IC
FD0028,141.75,142.25,HC
FD0028,142.25,142.5,IC
FD0028,142.5,149.0,HC
FD0028,149.0,149.5,IC
FD0028,149.5,149.75,HC
FD0028,149.75,150.25,IC
FD0028,150.25,150.5,HC
FD0028,150.5,151.0,IC
FD0028,151.0,152.25,HC
FD0028,152.25,152.5,IC
FD0028,152.5,153.25,HC
FD0028,153.25,155.25,IC
FD0028,155.25,156.5,HC
FD0028,156.5,192.0,IC
FD0028,192.0,194.25,HC
FD0028,194.25,195.25,IC
FD0028,195.25,195.5,HC
FD0028,195.5,224.5,IC
FD0028,224.5,225.25,HC
FD0028,225.25,227.68,IC
