X,Y,Z
43550.0,6575.0,523.9
43575.0,6575.0,523.8
43600.0,6575.0,523.6
43625.0,6575.0,523.3
43650.0,6575.0,522.9
43675.0,6575.0,522.4
43700.0,6575.0,522.0
43725.0,6575.0,521.6
43750.0,6575.0,521.2
43775.0,6575.0,521.0
43800.0,6575.0,520.8
43825.0,6575.0,520.8
43850.0,6575.0,520.9
43875.0,6575.0,521.1
43900.0,6575.0,521.5
43925.0,6575.0,521.9
43950.0,6575.0,522.3
43975.0,6575.0,522.8
44000.0,6575.0,523.3
44025.0,6575.0,523.7
44050.0,6575.0,524.1
44075.0,6575.0,524.4
44100.0,6575.0,524.6
44125.0,6575.0,524.7
44150.0,6575.0,524.7
44175.0,6575.0,524.8
44200.0,6575.0,524.8
44225.0,6575.0,524.8
44250.0,6575.0,524.8
44275.0,6575.0,524.9
44300.0,6575.0,525.0
44325.0,6575.0,525.2
44350.0,6575.0,525.4
44375.0,6575.0,525.7
44400.0,6575.0,526.0
44425.0,6575.0,526.4
44450.0,6575.0,526.7
44475.0,6575.0,526.9
44500.0,6575.0,527.1
44525.0,6575.0,527.2
44550.0,6575.0,527.2
44575.0,6575.0,527.0
44600.0,6575.0,526.6
44625.0,6575.0,526.2
44650.0,6575.0,525.6
44675.0,6575.0,524.9
44700.0,6575.0,524.0
44725.0,6575.0,523.1
44750.0,6575.0,522.2
44775.0,6575.0,521.2
44800.0,6575.0,520.3
44825.0,6575.0,519.4
44850.0,6575.0,518.5
44875.0,6575.0,517.8
44900.0,6575.0,517.2
44925.0,6575.0,516.8
44950.0,6575.0,516.5
44975.0,6575.0,516.5
45000.0,6575.0,516.6
45025.0,6575.0,517.0
45050.0,6575.0,517.5
45075.0,6575.0,518.3
45100.0,6575.0,519.1
45125.0,6575.0,520.2
45150.0,6575.0,521.3
45175.0,6575.0,522.4
45200.0,6575.0,523.6
45225.0,6575.0,524.7
45250.0,6575.0,525.8
45275.0,6575.0,526.7
45300.0,6575.0,527.5
45325.0,6575.0,528.2
45350.0,6575.0,528.6
45375.0,6575.0,528.9
45400.0,6575.0,529.0
45425.0,6575.0,529.0
45450.0,6575.0,528.9
45475.0,6575.0,528.8
45500.0,6575.0,528.5
45525.0,6575.0,528.3
45550.0,6575.0,528.1
45575.0,6575.0,528.0
45600.0,6575.0,527.9
45625.0,6575.0,528.0
45650.0,6575.0,528.1
45675.0,6575.0,528.4
45700.0,6575.0,528.7
45725.0,6575.0,529.2
45750.0,6575.0,529.7
45775.0,6575.0,530.2
45800.0,6575.0,530.9
45825.0,6575.0,531.5
45850.0,6575.0,532.2
45875.0,6575.0,532.9
45900.0,6575.0,533.6
45925.0,6575.0,534.2
45950.0,6575.0,534.9
45975.0,6575.0,535.4
46000.0,6575.0,536.0
46025.0,6575.0,536.4
46050.0,6575.0,536.7
46075.0,6575.0,536.8
46100.0,6575.0,536.8
46125.0,6575.0,536.6
46150.0,6575.0,536.1
46175.0,6575.0,535.4
46200.0,6575.0,534.4
46225.0,6575.0,533.2
46250.0,6575.0,531.8
46275.0,6575.0,530.2
46300.0,6575.0,528.4
46325.0,6575.0,526.6
46350.0,6575.0,524.7
46375.0,6575.0,522.9
46400.0,6575.0,521.1
46425.0,6575.0,519.5
46450.0,6575.0,518.1
46475.0,6575.0,516.9
46500.0,6575.0,516.0
43500.0,6600.0,524.0
43525.0,6600.0,523.9
43550.0,6600.0,523.8
43575.0,6600.0,523.6
43600.0,6600.0,523.3
43625.0,6600.0,522.9
43650.0,6600.0,522.5
43675.0,6600.0,522.0
43700.0,6600.0,521.6
43725.0,6600.0,521.3
43750.0,6600.0,521.0
43775.0,6600.0,520.8
43800.0,6600.0,520.7
43825.0,6600.0,520.8
43850.0,6600.0,521.0
43875.0,6600.0,521.3
43900.0,6600.0,521.7
43925.0,6600.0,522.2
43950.0,6600.0,522.6
43975.0,6600.0,523.1
44000.0,6600.0,523.5
44025.0,6600.0,523.9
44050.0,6600.0,524.2
44075.0,6600.0,524.3
44100.0,6600.0,524.5
44125.0,6600.0,524.5
44150.0,6600.0,524.5
44175.0,6600.0,524.4
44200.0,6600.0,524.3
44225.0,6600.0,524.3
44250.0,6600.0,524.3
44275.0,6600.0,524.4
44300.0,6600.0,524.5
44325.0,6600.0,524.7
44350.0,6600.0,524.9
44375.0,6600.0,525.2
44400.0,6600.0,525.6
44425.0,6600.0,525.9
44450.0,6600.0,526.2
44475.0,6600.0,526.5
44500.0,6600.0,526.6
44525.0,6600.0,526.7
44550.0,6600.0,526.6
44575.0,6600.0,526.4
44600.0,6600.0,526.0
44625.0,6600.0,525.5
44650.0,6600.0,524.9
44675.0,6600.0,524.1
44700.0,6600.0,523.3
44725.0,6600.0,522.4
44750.0,6600.0,521.5
44775.0,6600.0,520.6
44800.0,6600.0,519.6
44825.0,6600.0,518.8
44850.0,6600.0,518.0
44875.0,6600.0,517.3
44900.0,6600.0,516.8
44925.0,6600.0,516.5
44950.0,6600.0,516.3
44975.0,6600.0,516.3
45000.0,6600.0,516.6
45025.0,6600.0,517.0
45050.0,6600.0,517.6
45075.0,6600.0,518.4
45100.0,6600.0,519.4
45125.0,6600.0,520.5
45150.0,6600.0,521.6
45175.0,6600.0,522.8
45200.0,6600.0,524.0
45225.0,6600.0,525.1
45250.0,6600.0,526.1
45275.0,6600.0,527.0
45300.0,6600.0,527.7
45325.0,6600.0,528.3
45350.0,6600.0,528.7
45375.0,6600.0,528.9
45400.0,6600.0,528.9
45425.0,6600.0,528.8
45450.0,6600.0,528.6
45475.0,6600.0,528.4
45500.0,6600.0,528.1
45525.0,6600.0,527.8
45550.0,6600.0,527.6
45575.0,6600.0,527.5
45600.0,6600.0,527.4
45625.0,6600.0,527.4
45650.0,6600.0,527.6
45675.0,6600.0,527.9
45700.0,6600.0,528.3
45725.0,6600.0,528.7
45750.0,6600.0,529.3
45775.0,6600.0,529.9
45800.0,6600.0,530.6
45825.0,6600.0,531.3
45850.0,6600.0,532.0
45875.0,6600.0,532.8
45900.0,6600.0,533.5
45925.0,6600.0,534.2
45950.0,6600.0,534.9
45975.0,6600.0,535.5
46000.0,6600.0,536.0
46025.0,6600.0,536.4
46050.0,6600.0,536.6
46075.0,6600.0,536.7
46100.0,6600.0,536.6
46125.0,6600.0,536.3
46150.0,6600.0,535.7
46175.0,6600.0,534.8
46200.0,6600.0,533.7
46225.0,6600.0,532.4
46250.0,6600.0,530.9
46275.0,6600.0,529.2
46300.0,6600.0,527.4
46325.0,6600.0,525.5
46350.0,6600.0,523.6
46375.0,6600.0,521.8
46400.0,6600.0,520.1
46425.0,6600.0,518.6
46450.0,6600.0,517.3
46475.0,6600.0,516.3
46500.0,6600.0,515.5
43500.0,6625.0,524.1
43525.0,6625.0,524.0
43550.0,6625.0,523.7
43575.0,6625.0,523.4
43600.0,6625.0,523.1
43625.0,6625.0,522.6
43650.0,6625.0,522.2
43675.0,6625.0,521.8
43700.0,6625.0,521.4
43725.0,6625.0,521.1
43750.0,6625.0,520.9
43775.0,6625.0,520.8
43800.0,6625.0,520.8
43825.0,6625.0,521.0
43850.0,6625.0,521.2
43875.0,6625.0,521.6
43900.0,6625.0,522.0
43925.0,6625.0,522.5
43950.0,6625.0,522.9
43975.0,6625.0,523.4
44000.0,6625.0,523.7
44025.0,6625.0,524.0
44050.0,6625.0,524.2
44075.0,6625.0,524.2
44100.0,6625.0,524.2
44125.0,6625.0,524.2
44150.0,6625.0,524.1
44175.0,6625.0,523.9
44200.0,6625.0,523.8
44225.0,6625.0,523.7
44250.0,6625.0,523.7
44275.0,6625.0,523.7
44300.0,6625.0,523.9
44325.0,6625.0,524.1
44350.0,6625.0,524.3
44375.0,6625.0,524.6
44400.0,6625.0,525.0
44425.0,6625.0,525.3
44450.0,6625.0,525.6
44475.0,6625.0,525.8
44500.0,6625.0,525.9
44525.0,6625.0,525.9
44550.0,6625.0,525.8
44575.0,6625.0,525.6
44600.0,6625.0,525.2
44625.0,6625.0,524.7
44650.0,6625.0,524.0
44675.0,6625.0,523.3
44700.0,6625.0,522.5
44725.0,6625.0,521.7
44750.0,6625.0,520.8
44775.0,6625.0,519.9
44800.0,6625.0,519.0
44825.0,6625.0,518.3
44850.0,6625.0,517.6
44875.0,6625.0,517.0
44900.0,6625.0,516.6
44925.0,6625.0,516.3
44950.0,6625.0,516.2
44975.0,6625.0,516.3
45000.0,6625.0,516.6
45025.0,6625.0,517.1
45050.0,6625.0,517.8
45075.0,6625.0,518.7
45100.0,6625.0,519.7
45125.0,6625.0,520.8
45150.0,6625.0,521.9
45175.0,6625.0,523.1
45200.0,6625.0,524.3
45225.0,6625.0,525.3
45250.0,6625.0,526.3
45275.0,6625.0,527.1
45300.0,6625.0,527.8
45325.0,6625.0,528.3
45350.0,6625.0,528.5
45375.0,6625.0,528.7
45400.0,6625.0,528.6
45425.0,6625.0,528.4
45450.0,6625.0,528.2
45475.0,6625.0,527.8
45500.0,6625.0,527.5
45525.0,6625.0,527.2
45550.0,6625.0,526.9
45575.0,6625.0,526.8
45600.0,6625.0,526.7
45625.0,6625.0,526.7
45650.0,6625.0,526.9
45675.0,6625.0,527.2
45700.0,6625.0,527.6
45725.0,6625.0,528.2
45750.0,6625.0,528.8
45775.0,6625.0,529.4
45800.0,6625.0,530.2
45825.0,6625.0,530.9
45850.0,6625.0,531.7
45875.0,6625.0,532.5
45900.0,6625.0,533.3
45925.0,6625.0,534.1
45950.0,6625.0,534.7
45975.0,6625.0,535.3
46000.0,6625.0,535.8
46025.0,6625.0,536.2
46050.0,6625.0,536.4
46075.0,6625.0,536.4
46100.0,6625.0,536.2
46125.0,6625.0,535.7
46150.0,6625.0,535.0
46175.0,6625.0,534.1
46200.0,6625.0,532.9
46225.0,6625.0,531.4
46250.0,6625.0,529.8
46275.0,6625.0,528.1
46300.0,6625.0,526.2
46325.0,6625.0,524.4
46350.0,6625.0,522.5
46375.0,6625.0,520.8
46400.0,6625.0,519.2
46425.0,6625.0,517.8
46450.0,6625.0,516.6
46475.0,6625.0,515.7
46500.0,6625.0,515.1
43500.0,6650.0,524.3
43525.0,6650.0,524.0
43550.0,6650.0,523.7
43575.0,6650.0,523.4
43600.0,6650.0,522.9
43625.0,6650.0,522.5
43650.0,6650.0,522.0
43675.0,6650.0,521.6
43700.0,6650.0,521.3
43725.0,6650.0,521.0
43750.0,6650.0,520.9
43775.0,6650.0,520.9
43800.0,6650.0,521.0
43825.0,6650.0,521.2
43850.0,6650.0,521.6
43875.0,6650.0,522.0
43900.0,6650.0,522.4
43925.0,6650.0,522.8
43950.0,6650.0,523.2
43975.0,6650.0,523.6
44000.0,6650.0,523.8
44025.0,6650.0,524.0
44050.0,6650.0,524.1
44075.0,6650.0,524.0
44100.0,6650.0,523.9
44125.0,6650.0,523.8
44150.0,6650.0,523.6
44175.0,6650.0,523.4
44200.0,6650.0,523.2
44225.0,6650.0,523.1
44250.0,6650.0,523.0
44275.0,6650.0,523.0
44300.0,6650.0,523.1
44325.0,6650.0,523.3
44350.0,6650.0,523.6
44375.0,6650.0,523.9
44400.0,6650.0,524.2
44425.0,6650.0,524.5
44450.0,6650.0,524.7
44475.0,6650.0,524.9
44500.0,6650.0,525.0
44525.0,6650.0,525.0
44550.0,6650.0,524.9
44575.0,6650.0,524.6
44600.0,6650.0,524.2
44625.0,6650.0,523.8
44650.0,6650.0,523.2
44675.0,6650.0,522.5
44700.0,6650.0,521.7
44725.0,6650.0,520.9
44750.0,6650.0,520.1
44775.0,6650.0,519.3
44800.0,6650.0,518.5
44825.0,6650.0,517.8
44850.0,6650.0,517.2
44875.0,6650.0,516.7
44900.0,6650.0,516.4
44925.0,6650.0,516.2
44950.0,6650.0,516.2
44975.0,6650.0,516.4
45000.0,6650.0,516.8
45025.0,6650.0,517.3
45050.0,6650.0,518.1
45075.0,6650.0,519.0
45100.0,6650.0,520.0
45125.0,6650.0,521.1
45150.0,6650.0,522.3
45175.0,6650.0,523.4
45200.0,6650.0,524.5
45225.0,6650.0,525.6
45250.0,6650.0,526.5
45275.0,6650.0,527.2
45300.0,6650.0,527.8
45325.0,6650.0,528.1
45350.0,6650.0,528.3
45375.0,6650.0,528.3
45400.0,6650.0,528.2
45425.0,6650.0,527.9
45450.0,6650.0,527.5
45475.0,6650.0,527.1
45500.0,6650.0,526.7
45525.0,6650.0,526.4
45550.0,6650.0,526.1
45575.0,6650.0,525.9
45600.0,6650.0,525.8
45625.0,6650.0,525.9
45650.0,6650.0,526.1
45675.0,6650.0,526.4
45700.0,6650.0,526.9
45725.0,6650.0,527.5
45750.0,6650.0,528.1
45775.0,6650.0,528.9
45800.0,6650.0,529.6
45825.0,6650.0,530.5
45850.0,6650.0,531.3
45875.0,6650.0,532.2
45900.0,6650.0,533.0
45925.0,6650.0,533.7
45950.0,6650.0,534.4
45975.0,6650.0,535.0
46000.0,6650.0,535.5
46025.0,6650.0,535.8
46050.0,6650.0,536.0
46075.0,6650.0,535.9
46100.0,6650.0,535.6
46125.0,6650.0,535.0
46150.0,6650.0,534.2
46175.0,6650.0,533.2
46200.0,6650.0,531.9
46225.0,6650.0,530.4
46250.0,6650.0,528.7
46275.0,6650.0,526.9
46300.0,6650.0,525.1
46325.0,6650.0,523.2
46350.0,6650.0,521.5
46375.0,6650.0,519.8
46400.0,6650.0,518.3
46425.0,6650.0,517.0
46450.0,6650.0,516.0
46475.0,6650.0,515.2
46500.0,6650.0,514.7
43500.0,6675.0,524.5
43525.0,6675.0,524.2
43550.0,6675.0,523.8
43575.0,6675.0,523.3
43600.0,6675.0,522.9
43625.0,6675.0,522.4
43650.0,6675.0,522.0
43675.0,6675.0,521.6
43700.0,6675.0,521.3
43725.0,6675.0,521.1
43750.0,6675.0,521.1
43775.0,6675.0,521.1
43800.0,6675.0,521.3
43825.0,6675.0,521.6
43850.0,6675.0,521.9
43875.0,6675.0,522.3
43900.0,6675.0,522.8
43925.0,6675.0,523.1
43950.0,6675.0,523.5
43975.0,6675.0,523.7
44000.0,6675.0,523.9
44025.0,6675.0,523.9
44050.0,6675.0,523.9
44075.0,6675.0,523.8
44100.0,6675.0,523.5
44125.0,6675.0,523.3
44150.0,6675.0,523.0
44175.0,6675.0,522.7
44200.0,6675.0,522.5
44225.0,6675.0,522.3
44250.0,6675.0,522.3
44275.0,6675.0,522.3
44300.0,6675.0,522.3
44325.0,6675.0,522.5
44350.0,6675.0,522.7
44375.0,6675.0,523.0
44400.0,6675.0,523.3
44425.0,6675.0,523.5
44450.0,6675.0,523.8
44475.0,6675.0,523.9
44500.0,6675.0,524.0
44525.0,6675.0,524.0
44550.0,6675.0,523.9
44575.0,6675.0,523.6
44600.0,6675.0,523.3
44625.0,6675.0,522.8
44650.0,6675.0,522.3
44675.0,6675.0,521.7
44700.0,6675.0,521.0
44725.0,6675.0,520.3
44750.0,6675.0,519.6
44775.0,6675.0,518.9
44800.0,6675.0,518.2
44825.0,6675.0,517.6
44850.0,6675.0,517.1
44875.0,6675.0,516.7
44900.0,6675.0,516.4
44925.0,6675.0,516.3
44950.0,6675.0,516.3
44975.0,6675.0,516.6
45000.0,6675.0,517.0
45025.0,6675.0,517.6
45050.0,6675.0,518.4
45075.0,6675.0,519.3
45100.0,6675.0,520.3
45125.0,6675.0,521.4
45150.0,6675.0,522.6
45175.0,6675.0,523.7
45200.0,6675.0,524.7
45225.0,6675.0,525.7
45250.0,6675.0,526.5
45275.0,6675.0,527.1
45300.0,6675.0,527.6
45325.0,6675.0,527.8
45350.0,6675.0,527.9
45375.0,6675.0,527.8
45400.0,6675.0,527.5
45425.0,6675.0,527.1
45450.0,6675.0,526.7
45475.0,6675.0,526.2
45500.0,6675.0,525.8
45525.0,6675.0,525.4
45550.0,6675.0,525.1
45575.0,6675.0,524.9
45600.0,6675.0,524.8
45625.0,6675.0,524.9
45650.0,6675.0,525.1
45675.0,6675.0,525.5
45700.0,6675.0,526.0
45725.0,6675.0,526.6
45750.0,6675.0,527.4
45775.0,6675.0,528.2
45800.0,6675.0,529.0
45825.0,6675.0,529.9
45850.0,6675.0,530.8
45875.0,6675.0,531.7
45900.0,6675.0,532.5
45925.0,6675.0,533.3
45950.0,6675.0,534.0
45975.0,6675.0,534.6
46000.0,6675.0,535.0
46025.0,6675.0,535.3
46050.0,6675.0,535.3
46075.0,6675.0,535.2
46100.0,6675.0,534.8
46125.0,6675.0,534.1
46150.0,6675.0,533.3
46175.0,6675.0,532.1
46200.0,6675.0,530.8
46225.0,6675.0,529.2
46250.0,6675.0,527.6
46275.0,6675.0,525.8
46300.0,6675.0,524.0
46325.0,6675.0,522.2
46350.0,6675.0,520.5
46375.0,6675.0,518.9
46400.0,6675.0,517.5
46425.0,6675.0,516.4
46450.0,6675.0,515.5
46475.0,6675.0,514.8
46500.0,6675.0,514.4
43500.0,6700.0,524.7
43525.0,6700.0,524.3
43550.0,6700.0,523.9
43575.0,6700.0,523.4
43600.0,6700.0,522.9
43625.0,6700.0,522.5
43650.0,6700.0,522.1
43675.0,6700.0,521.7
43700.0,6700.0,521.5
43725.0,6700.0,521.4
43750.0,6700.0,521.4
43775.0,6700.0,521.5
43800.0,6700.0,521.7
43825.0,6700.0,522.0
43850.0,6700.0,522.4
43875.0,6700.0,522.8
43900.0,6700.0,523.1
43925.0,6700.0,523.5
43950.0,6700.0,523.7
43975.0,6700.0,523.9
44000.0,6700.0,523.9
44025.0,6700.0,523.9
44050.0,6700.0,523.7
44075.0,6700.0,523.4
44100.0,6700.0,523.1
44125.0,6700.0,522.8
44150.0,6700.0,522.4
44175.0,6700.0,522.1
44200.0,6700.0,521.8
44225.0,6700.0,521.6
