X,Y,Z
13060.0,28920.0,401.7
13080.0,28920.0,400.7
13100.0,28920.0,399.8
13120.0,28920.0,398.8
13140.0,28920.0,397.9
13160.0,28920.0,397.0
13180.0,28920.0,396.1
13200.0,28920.0,395.2
13220.0,28920.0,394.3
13240.0,28920.0,393.5
13260.0,28920.0,392.7
13280.0,28920.0,392.0
13300.0,28920.0,391.3
13320.0,28920.0,390.6
13340.0,28920.0,390.0
13360.0,28920.0,389.4
13380.0,28920.0,388.9
13400.0,28920.0,388.5
13420.0,28920.0,388.1
13440.0,28920.0,387.7
13460.0,28920.0,387.5
13480.0,28920.0,387.2
13500.0,28920.0,387.1
13520.0,28920.0,386.9
13540.0,28920.0,386.9
13560.0,28920.0,386.9
13580.0,28920.0,386.9
13600.0,28920.0,387.0
10800.0,28940.0,387.4
10820.0,28940.0,388.1
10840.0,28940.0,388.8
10860.0,28940.0,389.4
10880.0,28940.0,390.1
10900.0,28940.0,390.7
10920.0,28940.0,391.4
10940.0,28940.0,392.0
10960.0,28940.0,392.5
10980.0,28940.0,393.1
11000.0,28940.0,393.6
11020.0,28940.0,394.1
11040.0,28940.0,394.6
11060.0,28940.0,395.1
11080.0,28940.0,395.5
11100.0,28940.0,395.9
11120.0,28940.0,396.2
11140.0,28940.0,396.5
11160.0,28940.0,396.8
11180.0,28940.0,397.1
11200.0,28940.0,397.3
11220.0,28940.0,397.5
11240.0,28940.0,397.6
11260.0,28940.0,397.8
11280.0,28940.0,397.9
11300.0,28940.0,397.9
11320.0,28940.0,398.0
11340.0,28940.0,398.0
11360.0,28940.0,398.0
11380.0,28940.0,398.0
11400.0,28940.0,397.9
11420.0,28940.0,397.9
11440.0,28940.0,397.8
11460.0,28940.0,397.7
11480.0,28940.0,397.6
11500.0,28940.0,397.5
11520.0,28940.0,397.4
11540.0,28940.0,397.3
11560.0,28940.0,397.2
11580.0,28940.0,397.1
11600.0,28940.0,397.0
11620.0,28940.0,396.9
11640.0,28940.0,396.8
11660.0,28940.0,396.7
11680.0,28940.0,396.6
11700.0,28940.0,396.6
11720.0,28940.0,396.6
11740.0,28940.0,396.6
11760.0,28940.0,396.6
11780.0,28940.0,396.6
11800.0,28940.0,396.7
11820.0,28940.0,396.8
11840.0,28940.0,396.9
11860.0,28940.0,397.1
11880.0,28940.0,397.3
11900.0,28940.0,397.5
11920.0,28940.0,397.7
11940.0,28940.0,398.0
11960.0,28940.0,398.3
11980.0,28940.0,398.7
12000.0,28940.0,399.1
12020.0,28940.0,399.5
12040.0,28940.0,399.9
12060.0,28940.0,400.4
12080.0,28940.0,400.9
12100.0,28940.0,401.4
12120.0,28940.0,401.9
12140.0,28940.0,402.5
12160.0,28940.0,403.1
12180.0,28940.0,403.7
12200.0,28940.0,404.3
12220.0,28940.0,404.9
12240.0,28940.0,405.5
12260.0,28940.0,406.1
12280.0,28940.0,406.8
12300.0,28940.0,407.4
12320.0,28940.0,408.0
12340.0,28940.0,408.6
12360.0,28940.0,409.1
12380.0,28940.0,409.7
12400.0,28940.0,410.2
12420.0,28940.0,410.7
12440.0,28940.0,411.2
12460.0,28940.0,411.6
12480.0,28940.0,412.0
12500.0,28940.0,412.4
12520.0,28940.0,412.7
12540.0,28940.0,413.0
12560.0,28940.0,413.2
12580.0,28940.0,413.3
12600.0,28940.0,413.4
12620.0,28940.0,413.5
12640.0,28940.0,413.5
12660.0,28940.0,413.4
12680.0,28940.0,413.3
12700.0,28940.0,413.1
12720.0,28940.0,412.8
12740.0,28940.0,412.5
12760.0,28940.0,412.2
12780.0,28940.0,411.7
12800.0,28940.0,411.2
12820.0,28940.0,410.7
12840.0,28940.0,410.1
12860.0,28940.0,409.4
12880.0,28940.0,408.7
12900.0,28940.0,408.0
12920.0,28940.0,407.2
12940.0,28940.0,406.4
12960.0,28940.0,405.5
12980.0,28940.0,404.7
13000.0,28940.0,403.7
13020.0,28940.0,402.8
13040.0,28940.0,401.9
13060.0,28940.0,400.9
13080.0,28940.0,399.9
13100.0,28940.0,399.0
13120.0,28940.0,398.0
13140.0,28940.0,397.1
13160.0,28940.0,396.1
13180.0,28940.0,395.2
13200.0,28940.0,394.3
13220.0,28940.0,393.4
13240.0,28940.0,392.6
13260.0,28940.0,391.8
13280.0,28940.0,391.0
13300.0,28940.0,390.3
13320.0,28940.0,389.7
13340.0,28940.0,389.0
13360.0,28940.0,388.5
13380.0,28940.0,388.0
13400.0,28940.0,387.5
13420.0,28940.0,387.1
13440.0,28940.0,386.8
13460.0,28940.0,386.5
13480.0,28940.0,386.2
13500.0,28940.0,386.1
13520.0,28940.0,386.0
13540.0,28940.0,385.9
13560.0,28940.0,385.9
13580.0,28940.0,386.0
13600.0,28940.0,386.1
10800.0,28960.0,386.9
10820.0,28960.0,387.5
10840.0,28960.0,388.2
10860.0,28960.0,388.9
10880.0,28960.0,389.5
10900.0,28960.0,390.2
10920.0,28960.0,390.8
10940.0,28960.0,391.4
10960.0,28960.0,392.0
10980.0,28960.0,392.5
11000.0,28960.0,393.0
11020.0,28960.0,393.5
11040.0,28960.0,394.0
11060.0,28960.0,394.4
11080.0,28960.0,394.8
11100.0,28960.0,395.2
11120.0,28960.0,395.6
11140.0,28960.0,395.9
11160.0,28960.0,396.2
11180.0,28960.0,396.4
11200.0,28960.0,396.6
11220.0,28960.0,396.8
11240.0,28960.0,397.0
11260.0,28960.0,397.1
11280.0,28960.0,397.2
11300.0,28960.0,397.3
11320.0,28960.0,397.3
11340.0,28960.0,397.4
11360.0,28960.0,397.4
11380.0,28960.0,397.3
11400.0,28960.0,397.3
11420.0,28960.0,397.3
11440.0,28960.0,397.2
11460.0,28960.0,397.1
11480.0,28960.0,397.0
11500.0,28960.0,396.9
11520.0,28960.0,396.8
11540.0,28960.0,396.7
11560.0,28960.0,396.6
11580.0,28960.0,396.5
11600.0,28960.0,396.4
11620.0,28960.0,396.3
11640.0,28960.0,396.2
11660.0,28960.0,396.1
11680.0,28960.0,396.1
11700.0,28960.0,396.0
11720.0,28960.0,396.0
11740.0,28960.0,396.0
11760.0,28960.0,396.0
11780.0,28960.0,396.1
11800.0,28960.0,396.1
11820.0,28960.0,396.2
11840.0,28960.0,396.4
11860.0,28960.0,396.5
11880.0,28960.0,396.7
11900.0,28960.0,396.9
11920.0,28960.0,397.2
11940.0,28960.0,397.5
11960.0,28960.0,397.8
11980.0,28960.0,398.2
12000.0,28960.0,398.5
12020.0,28960.0,398.9
12040.0,28960.0,399.4
12060.0,28960.0,399.9
12080.0,28960.0,400.4
12100.0,28960.0,400.9
12120.0,28960.0,401.4
12140.0,28960.0,402.0
12160.0,28960.0,402.6
12180.0,28960.0,403.2
12200.0,28960.0,403.8
12220.0,28960.0,404.4
12240.0,28960.0,405.0
12260.0,28960.0,405.6
12280.0,28960.0,406.2
12300.0,28960.0,406.8
12320.0,28960.0,407.5
12340.0,28960.0,408.0
12360.0,28960.0,408.6
12380.0,28960.0,409.2
12400.0,28960.0,409.7
12420.0,28960.0,410.2
12440.0,28960.0,410.7
12460.0,28960.0,411.1
12480.0,28960.0,411.5
12500.0,28960.0,411.8
12520.0,28960.0,412.2
12540.0,28960.0,412.4
12560.0,28960.0,412.6
12580.0,28960.0,412.8
12600.0,28960.0,412.9
12620.0,28960.0,412.9
12640.0,28960.0,412.9
12660.0,28960.0,412.8
12680.0,28960.0,412.7
12700.0,28960.0,412.5
12720.0,28960.0,412.2
12740.0,28960.0,411.9
12760.0,28960.0,411.5
12780.0,28960.0,411.1
12800.0,28960.0,410.6
12820.0,28960.0,410.0
12840.0,28960.0,409.4
12860.0,28960.0,408.8
12880.0,28960.0,408.1
12900.0,28960.0,407.3
12920.0,28960.0,406.5
12940.0,28960.0,405.7
12960.0,28960.0,404.8
12980.0,28960.0,403.9
13000.0,28960.0,403.0
13020.0,28960.0,402.1
13040.0,28960.0,401.1
13060.0,28960.0,400.2
13080.0,28960.0,399.2
13100.0,28960.0,398.2
13120.0,28960.0,397.2
13140.0,28960.0,396.3
13160.0,28960.0,395.3
13180.0,28960.0,394.4
13200.0,28960.0,393.5
13220.0,28960.0,392.6
13240.0,28960.0,391.8
13260.0,28960.0,390.9
13280.0,28960.0,390.2
13300.0,28960.0,389.4
13320.0,28960.0,388.8
13340.0,28960.0,388.1
13360.0,28960.0,387.6
13380.0,28960.0,387.0
13400.0,28960.0,386.6
13420.0,28960.0,386.2
13440.0,28960.0,385.8
13460.0,28960.0,385.5
13480.0,28960.0,385.3
13500.0,28960.0,385.1
13520.0,28960.0,385.0
13540.0,28960.0,385.0
13560.0,28960.0,385.0
13580.0,28960.0,385.0
13600.0,28960.0,385.1
10800.0,28980.0,386.4
10820.0,28980.0,387.1
10840.0,28980.0,387.7
10860.0,28980.0,388.4
10880.0,28980.0,389.0
10900.0,28980.0,389.6
10920.0,28980.0,390.3
10940.0,28980.0,390.8
10960.0,28980.0,391.4
10980.0,28980.0,392.0
11000.0,28980.0,392.5
11020.0,28980.0,393.0
11040.0,28980.0,393.4
11060.0,28980.0,393.9
11080.0,28980.0,394.3
11100.0,28980.0,394.6
11120.0,28980.0,395.0
11140.0,28980.0,395.3
11160.0,28980.0,395.6
11180.0,28980.0,395.8
11200.0,28980.0,396.0
11220.0,28980.0,396.2
11240.0,28980.0,396.4
11260.0,28980.0,396.5
11280.0,28980.0,396.6
11300.0,28980.0,396.7
11320.0,28980.0,396.7
11340.0,28980.0,396.7
11360.0,28980.0,396.7
11380.0,28980.0,396.7
11400.0,28980.0,396.7
11420.0,28980.0,396.6
11440.0,28980.0,396.5
11460.0,28980.0,396.5
11480.0,28980.0,396.4
11500.0,28980.0,396.3
11520.0,28980.0,396.2
11540.0,28980.0,396.1
11560.0,28980.0,395.9
11580.0,28980.0,395.8
11600.0,28980.0,395.7
11620.0,28980.0,395.6
11640.0,28980.0,395.6
11660.0,28980.0,395.5
11680.0,28980.0,395.4
11700.0,28980.0,395.4
11720.0,28980.0,395.4
11740.0,28980.0,395.4
11760.0,28980.0,395.4
11780.0,28980.0,395.4
11800.0,28980.0,395.5
11820.0,28980.0,395.6
11840.0,28980.0,395.8
11860.0,28980.0,395.9
11880.0,28980.0,396.1
11900.0,28980.0,396.3
11920.0,28980.0,396.6
11940.0,28980.0,396.9
11960.0,28980.0,397.2
11980.0,28980.0,397.6
12000.0,28980.0,397.9
12020.0,28980.0,398.4
12040.0,28980.0,398.8
12060.0,28980.0,399.3
12080.0,28980.0,399.8
12100.0,28980.0,400.3
12120.0,28980.0,400.8
12140.0,28980.0,401.4
12160.0,28980.0,402.0
12180.0,28980.0,402.6
12200.0,28980.0,403.2
12220.0,28980.0,403.8
12240.0,28980.0,404.4
12260.0,28980.0,405.0
12280.0,28980.0,405.7
12300.0,28980.0,406.3
12320.0,28980.0,406.9
12340.0,28980.0,407.5
12360.0,28980.0,408.0
12380.0,28980.0,408.6
12400.0,28980.0,409.1
12420.0,28980.0,409.6
12440.0,28980.0,410.1
12460.0,28980.0,410.5
12480.0,28980.0,410.9
12500.0,28980.0,411.3
12520.0,28980.0,411.6
12540.0,28980.0,411.8
12560.0,28980.0,412.0
12580.0,28980.0,412.2
12600.0,28980.0,412.3
12620.0,28980.0,412.3
12640.0,28980.0,412.3
12660.0,28980.0,412.2
12680.0,28980.0,412.1
12700.0,28980.0,411.9
12720.0,28980.0,411.6
12740.0,28980.0,411.3
12760.0,28980.0,410.9
12780.0,28980.0,410.5
12800.0,28980.0,410.0
12820.0,28980.0,409.4
12840.0,28980.0,408.8
12860.0,28980.0,408.1
12880.0,28980.0,407.4
12900.0,28980.0,406.7
12920.0,28980.0,405.9
12940.0,28980.0,405.0
12960.0,28980.0,404.2
12980.0,28980.0,403.3
13000.0,28980.0,402.3
13020.0,28980.0,401.4
13040.0,28980.0,400.4
13060.0,28980.0,399.4
13080.0,28980.0,398.5
13100.0,28980.0,397.5
13120.0,28980.0,396.5
13140.0,28980.0,395.5
13160.0,28980.0,394.6
13180.0,28980.0,393.6
13200.0,28980.0,392.7
13220.0,28980.0,391.8
13240.0,28980.0,391.0
13260.0,28980.0,390.1
13280.0,28980.0,389.4
13300.0,28980.0,388.6
13320.0,28980.0,387.9
13340.0,28980.0,387.3
13360.0,28980.0,386.7
13380.0,28980.0,386.2
13400.0,28980.0,385.7
13420.0,28980.0,385.3
13440.0,28980.0,384.9
13460.0,28980.0,384.6
13480.0,28980.0,384.4
13500.0,28980.0,384.2
13520.0,28980.0,384.1
13540.0,28980.0,384.0
13560.0,28980.0,384.1
13580.0,28980.0,384.1
13600.0,28980.0,384.2
10800.0,29000.0,386.0
10820.0,29000.0,386.6
10840.0,29000.0,387.3
10860.0,29000.0,387.9
10880.0,29000.0,388.6
10900.0,29000.0,389.2
10920.0,29000.0,389.8
10940.0,29000.0,390.4
10960.0,29000.0,390.9
10980.0,29000.0,391.5
11000.0,29000.0,392.0
11020.0,29000.0,392.5
11040.0,29000.0,392.9
11060.0,29000.0,393.3
11080.0,29000.0,393.7
11100.0,29000.0,394.1
11120.0,29000.0,394.4
11140.0,29000.0,394.7
11160.0,29000.0,395.0
11180.0,29000.0,395.2
11200.0,29000.0,395.5
11220.0,29000.0,395.6
11240.0,29000.0,395.8
11260.0,29000.0,395.9
11280.0,29000.0,396.0
11300.0,29000.0,396.1
11320.0,29000.0,396.1
11340.0,29000.0,396.1
11360.0,29000.0,396.1
11380.0,29000.0,396.1
11400.0,29000.0,396.0
11420.0,29000.0,396.0
11440.0,29000.0,395.9
11460.0,29000.0,395.8
11480.0,29000.0,395.7
11500.0,29000.0,395.6
11520.0,29000.0,395.5
11540.0,29000.0,395.4
11560.0,29000.0,395.3
11580.0,29000.0,395.2
11600.0,29000.0,395.1
11620.0,29000.0,395.0
11640.0,29000.0,394.9
11660.0,29000.0,394.8
11680.0,29000.0,394.8
11700.0,29000.0,394.7
11720.0,29000.0,394.7
11740.0,29000.0,394.7
11760.0,29000.0,394.7
11780.0,29000.0,394.8
11800.0,29000.0,394.9
11820.0,29000.0,395.0
11840.0,29000.0,395.1
11860.0,29000.0,395.3
11880.0,29000.0,395.5
11900.0,29000.0,395.7
11920.0,29000.0,396.0
11940.0,29000.0,396.2
11960.0,29000.0,396.6
11980.0,29000.0,396.9
12000.0,29000.0,397.3
12020.0,29000.0,397.7
12040.0,29000.0,398.2
12060.0,29000.0,398.6
12080.0,29000.0,399.1
12100.0,29000.0,399.7
12120.0,29000.0,400.2
12140.0,29000.0,400.8
12160.0,29000.0,401.3
12180.0,29000.0,401.9
12200.0,29000.0,402.5
12220.0,29000.0,403.2
12240.0,29000.0,403.8
12260.0,29000.0,404.4
12280.0,29000.0,405.0
12300.0,29000.0,405.6
12320.0,29000.0,406.2
12340.0,29000.0,406.8
12360.0,29000.0,407.4
12380.0,29000.0,408.0
12400.0,29000.0,408.5
12420.0,29000.0,409.0
12440.0,29000.0,409.5
12460.0,29000.0,409.9
12480.0,29000.0,410.3
12500.0,29000.0,410.6
12520.0,29000.0,411.0
12540.0,29000.0,411.2
12560.0,29000.0,411.4
12580.0,29000.0,411.6
12600.0,29000.0,411.7
12620.0,29000.0,411.7
12640.0,29000.0,411.7
12660.0,29000.0,411.6
12680.0,29000.0,411.5
12700.0,29000.0,411.3
12720.0,29000.0,411.0
12740.0,29000.0,410.7
12760.0,29000.0,410.3
12780.0,29000.0,409.9
12800.0,29000.0,409.4
12820.0,29000.0,408.8
12840.0,29000.0,408.2
12860.0,29000.0,407.5
12880.0,29000.0,406.8
12900.0,29000.0,406.1
12920.0,29000.0,405.2
12940.0,29000.0,404.4
12960.0,29000.0,403.5
12980.0,29000.0,402.6
13000.0,29000.0,401.7
13020.0,29000.0,400.7
13040.0,29000.0,399.8
13060.0,29000.0,398.8
13080.0,29000.0,397.8
13100.0,29000.0,396.8
13120.0,29000.0,395.8
13140.0,29000.0,394.8
13160.0,29000.0,393.8
13180.0,29000.0,392.9
13200.0,29000.0,392.0
13220.0,29000.0,391.1
13240.0,29000.0,390.2
13260.0,29000.0,389.4
13280.0,29000.0,388.6
13300.0,29000.0,387.8
13320.0,29000.0,387.1
13340.0,29000.0,386.5
13360.0,29000.0,385.9
13380.0,29000.0,385.3
13400.0,29000.0,384.9
13420.0,29000.0,384.4
13440.0,29000.0,384.1
13460.0,29000.0,383.8
13480.0,29000.0,383.5
13500.0,29000.0,383.3
13520.0,29000.0,383.2
13540.0,29000.0,383.2
13560.0,29000.0,383.2
13580.0,29000.0,383.2
13600.0,29000.0,383.3
10800.0,29020.0,385.6
10820.0,29020.0,386.3
10840.0,29020.0,386.9
10860.0,29020.0,387.6
10880.0,29020.0,388.2
10900.0,29020.0,388.8
10920.0,29020.0,389.4
10940.0,29020.0,390.0
10960.0,29020.0,390.5
10980.0,29020.0,391.0
11000.0,29020.0,391.5
11020.0,29020.0,392.0
11040.0,29020.0,392.4
11060.0,29020.0,392.9
11080.0,29020.0,393.2
11100.0,29020.0,393.6
11120.0,29020.0,393.9
11140.0,29020.0,394.2
11160.0,29020.0,394.5
11180.0,29020.0,394.7
11200.0,29020.0,394.9
11220.0,29020.0,395.1
11240.0,29020.0,395.2
11260.0,29020.0,395.3
11280.0,29020.0,395.4
11300.0,29020.0,395.5
11320.0,29020.0,395.5
11340.0,29020.0,395.5
11360.0,29020.0,395.5
11380.0,29020.0,395.5
11400.0,29020.0,395.4
11420.0,29020.0,395.4
11440.0,29020.0,395.3
11460.0,29020.0,395.2
11480.0,29020.0,395.1
11500.0,29020.0,395.0
11520.0,29020.0,394.9
11540.0,29020.0,394.7
11560.0,29020.0,394.6
11580.0,29020.0,394.5
11600.0,29020.0,394.4
11620.0,29020.0,394.3
11640.0,29020.0,394.2
11660.0,29020.0,394.2
11680.0,29020.0,394.1
11700.0,29020.0,394.1
11720.0,29020.0,394.0
11740.0,29020.0,394.0
11760.0,29020.0,394.1
11780.0,29020.0,394.1
11800.0,29020.0,394.2
11820.0,29020.0,394.3
11840.0,29020.0,394.4
11860.0,29020.0,394.6
11880.0,29020.0,394.8
11900.0,29020.0,395.0
11920.0,29020.0,395.2
11940.0,29020.0,395.5
11960.0,29020.0,395.9
11980.0,29020.0,396.2
12000.0,29020.0,396.6
12020.0,29020.0,397.0
12040.0,29020.0,397.5
12060.0,29020.0,397.9
12080.0,29020.0,398.4
12100.0,29020.0,399.0
12120.0,29020.0,399.5
12140.0,29020.0,400.1
12160.0,29020.0,400.6
12180.0,29020.0,401.2
12200.0,29020.0,401.9
12220.0,29020.0,402.5
12240.0,29020.0,403.1
12260.0,29020.0,403.7
12280.0,29020.0,404.3
12300.0,29020.0,405.0
12320.0,29020.0,405.6
12340.0,29020.0,406.2
12360.0,29020.0,406.7
12380.0,29020.0,407.3
12400.0,29020.0,407.8
12420.0,29020.0,408.3
12440.0,29020.0,408.8
12460.0,29020.0,409.2
12480.0,29020.0,409.6
12500.0,29020.0,410.0
12520.0,29020.0,410.3
12540.0,29020.0,410.6
12560.0,29020.0,410.8
12580.0,29020.0,410.9
12600.0,29020.0,411.0
12620.0,29020.0,411.1
12640.0,29020.0,411.1
12660.0,29020.0,411.0
12680.0,29020.0,410.9
12700.0,29020.0,410.7
12720.0,29020.0,410.4
12740.0,29020.0,410.1
12760.0,29020.0,409.7
12780.0,29020.0,409.3
12800.0,29020.0,408.8
12820.0,29020.0,408.2
12840.0,29020.0,407.6
12860.0,29020.0,406.9
12880.0,29020.0,406.2
12900.0,29020.0,405.4
12920.0,29020.0,404.6
12940.0,29020.0,403.8
12960.0,29020.0,402.9
12980.0,29020.0,402.0
13000.0,29020.0,401.1
13020.0,29020.0,400.1
13040.0,29020.0,399.1
13060.0,29020.0,398.1
13080.0,29020.0,397.1
13100.0,29020.0,396.1
13120.0,29020.0,395.1
13140.0,29020.0,394.1
13160.0,29020.0,393.2
13180.0,29020.0,392.2
13200.0,29020.0,391.3
13220.0,29020.0,390.4
13240.0,29020.0,389.5
13260.0,29020.0,388.6
13280.0,29020.0,387.8
13300.0,29020.0,387.1
13320.0,29020.0,386.4
13340.0,29020.0,385.7
13360.0,29020.0,385.1
13380.0,29020.0,384.5
13400.0,29020.0,384.1
13420.0,29020.0,383.6
13440.0,29020.0,383.2
13460.0,29020.0,382.9
13480.0,29020.0,382.7
13500.0,29020.0,382.5
13520.0,29020.0,382.4
13540.0,29020.0,382.3
13560.0,29020.0,382.3
13580.0,29020.0,382.3
13600.0,29020.0,382.5
10800.0,29040.0,385.4
10820.0,29040.0,386.0
10840.0,29040.0,386.6
10860.0,29040.0,387.3
10880.0,29040.0,387.9
10900.0,29040.0,388.5
10920.0,29040.0,389.0
10940.0,29040.0,389.6
10960.0,29040.0,390.1
10980.0,29040.0,390.6
11000.0,29040.0,391.1
