HOLE_ID,DEPTH,DIP,AZIMUTH
NL0096,23.0,90.0,0.0
NL0097,0.0,90.0,0.0
NL0097,19.0,90.0,0.0
NL0098,0.0,90.0,0.0
NL0098,16.0,90.0,0.0
NL0099,0.0,90.0,0.0
NL0099,25.0,90.0,0.0
NL0100,0.0,90.0,0.0
NL0100,30.0,90.0,0.0
NL0101,0.0,90.0,0.0
NL0101,22.0,90.0,0.0
NL0102,0.0,90.0,0.0
NL0102,33.0,90.0,0.0
NL0103,0.0,90.0,0.0
NL0103,18.0,90.0,0.0
NL0104,0.0,90.0,0.0
NL0104,26.0,90.0,0.0
NL0105,0.0,90.0,0.0
NL0105,17.0,90.0,0.0
NL0106,0.0,90.0,0.0
NL0106,31.0,90.0,0.0
NL0107,0.0,90.0,0.0
NL0107,26.0,90.0,0.0
NL0108,0.0,90.0,0.0
NL0108,30.0,90.0,0.0
NL0109,0.0,90.0,0.0
NL0109,30.0,90.0,0.0
NL0110,0.0,90.0,0.0
NL0110,20.0,90.0,0.0
NL0111,0.0,90.0,0.0
NL0111,22.0,90.0,0.0
NL0112,0.0,90.0,0.0
NL0112,25.0,90.0,0.0
NL0113,0.0,90.0,0.0
NL0113,31.0,90.0,0.0
NL0114,0.0,90.0,0.0
NL0114,24.0,90.0,0.0
NL0115,0.0,90.0,0.0
NL0115,15.0,90.0,0.0
NL0116,0.0,90.0,0.0
NL0116,19.0,90.0,0.0
NL0117,0.0,90.0,0.0
NL0117,16.0,90.0,0.0
NL0118,0.0,90.0,0.0
NL0118,26.0,90.0,0.0
NL0119,0.0,90.0,0.0
NL0119,32.0,90.0,0.0
NL0120,0.0,90.0,0.0
NL0120,28.0,90.0,0.0
NL0121,0.0,90.0,0.0
NL0121,35.0,90.0,0.0
NL0122,0.0,90.0,0.0
NL0122,27.0,90.0,0.0
NL0123,0.0,90.0,0.0
NL0123,26.0,90.0,0.0
NL0124,0.0,90.0,0.0
NL0124,25.0,90.0,0.0
NL0125,0.0,90.0,0.0
NL0125,23.0,90.0,0.0
NL0126,0.0,90.0,0.0
NL0126,19.0,90.0,0.0
NL0127,0.0,90.0,0.0
NL0127,24.0,90.0,0.0
NL0128,0.0,90.0,0.0
NL0128,25.0,90.0,0.0
NL0129,0.0,90.0,0.0
NL0129,19.0,90.0,0.0
NL0130,0.0,90.0,0.0
NL0130,20.0,90.0,0.0
NL0131,0.0,90.0,0.0
NL0131,22.0,90.0,0.0
NL0132,0.0,90.0,0.0
NL0132,17.0,90.0,0.0
NL0133,0.0,90.0,0.0
NL0133,18.0,90.0,0.0
NL0134,0.0,90.0,0.0
NL0134,26.0,90.0,0.0
NL0135,0.0,90.0,0.0
NL0135,24.0,90.0,0.0
NL0136,0.0,90.0,0.0
NL0136,22.0,90.0,0.0
NL0137,0.0,90.0,0.0
NL0137,19.0,90.0,0.0
NL0138,0.0,90.0,0.0
NL0138,31.0,90.0,0.0
NL0139,0.0,90.0,0.0
NL0139,33.0,90.0,0.0
NL0140,0.0,90.0,0.0
NL0140,32.0,90.0,0.0
NL0141,0.0,90.0,0.0
NL0141,30.0,90.0,0.0
NL0142,0.0,90.0,0.0
NL0142,26.0,90.0,0.0
NL0143,0.0,90.0,0.0
NL0143,40.0,90.0,0.0
NL0144,0.0,90.0,0.0
NL0144,48.0,90.0,0.0
NL0145,0.0,90.0,0.0
NL0145,21.0,90.0,0.0
NL0146,0.0,90.0,0.0
NL0146,25.0,90.0,0.0
NL0147,0.0,90.0,0.0
NL0147,25.0,90.0,0.0
NL0148,0.0,90.0,0.0
NL0148,21.0,90.0,0.0
NL0149,0.0,90.0,0.0
NL0149,22.0,90.0,0.0
NL0150,0.0,90.0,0.0
NL0150,23.0,90.0,0.0
NL0151,0.0,90.0,0.0
NL0151,31.0,90.0,0.0
NL0152,0.0,90.0,0.0
NL0152,20.0,90.0,0.0
NL0153,0.0,90.0,0.0
NL0153,38.0,90.0,0.0
NL0154,0.0,90.0,0.0
NL0154,18.0,90.0,0.0
NL0155,0.0,90.0,0.0
NL0155,20.0,90.0,0.0
NL0156,0.0,90.0,0.0
NL0156,14.0,90.0,0.0
NL0157,0.0,90.0,0.0
NL0157,33.0,90.0,0.0
NL0158,0.0,90.0,0.0
NL0158,20.0,90.0,0.0
NL0159,0.0,90.0,0.0
NL0159,31.0,90.0,0.0
NL0160,0.0,90.0,0.0
NL0160,37.0,90.0,0.0
NL0161,0.0,90.0,0.0
NL0161,19.0,90.0,0.0
NL0162,0.0,90.0,0.0
NL0162,24.0,90.0,0.0
NL0163,0.0,90.0,0.0
NL0163,21.0,90.0,0.0
NL0164,0.0,90.0,0.0
NL0164,19.0,90.0,0.0
NL0165,0.0,90.0,0.0
NL0165,21.0,90.0,0.0
NL0166,0.0,90.0,0.0
NL0166,32.0,90.0,0.0
NL0167,0.0,90.0,0.0
NL0167,19.0,90.0,0.0
NL0168,0.0,90.0,0.0
NL0168,23.0,90.0,0.0
NL0169,0.0,90.0,0.0
NL0169,37.0,90.0,0.0
NL0170,0.0,90.0,0.0
NL0170,21.0,90.0,0.0
NL0171,0.0,90.0,0.0
NL0171,19.0,90.0,0.0
NL0172,0.0,90.0,0.0
NL0172,20.0,90.0,0.0
NL0173,0.0,90.0,0.0
NL0173,20.0,90.0,0.0
NL0174,0.0,90.0,0.0
NL0174,32.0,90.0,0.0
NL0175,0.0,90.0,0.0
NL0175,24.0,90.0,0.0
NL0176,0.0,90.0,0.0
NL0176,16.0,90.0,0.0
NL0177,0.0,90.0,0.0
NL0177,30.0,90.0,0.0
NL0178,0.0,90.0,0.0
NL0178,22.0,90.0,0.0
NL0179,0.0,90.0,0.0
NL0179,23.0,90.0,0.0
NL0180,0.0,90.0,0.0
NL0180,32.0,90.0,0.0
NL0181,0.0,90.0,0.0
NL0181,21.0,90.0,0.0
NL0182,0.0,90.0,0.0
NL0182,17.0,90.0,0.0
NL0183,0.0,90.0,0.0
NL0183,17.0,90.0,0.0
NL0184,0.0,90.0,0.0
NL0184,25.0,90.0,0.0
NL0185,0.0,90.0,0.0
NL0185,22.0,90.0,0.0
NL0186,0.0,90.0,0.0
NL0186,25.0,90.0,0.0
NL0187,0.0,90.0,0.0
NL0187,28.0,90.0,0.0
NL0188,0.0,90.0,0.0
NL0188,30.0,90.0,0.0
NL0189,0.0,90.0,0.0
NL0189,17.0,90.0,0.0
NL0190,0.0,90.0,0.0
NL0190,20.0,90.0,0.0
NL0191,0.0,90.0,0.0
NL0191,17.0,90.0,0.0
NL0192,0.0,90.0,0.0
NL0192,16.0,90.0,0.0
NL0193,0.0,90.0,0.0
NL0193,23.0,90.0,0.0
NL0194,0.0,90.0,0.0
NL0194,18.0,90.0,0.0
NL0195,0.0,90.0,0.0
NL0195,18.0,90.0,0.0
NL0196,0.0,90.0,0.0
NL0196,24.0,90.0,0.0
NL0197,0.0,90.0,0.0
NL0197,64.0,90.0,0.0
NL0198,0.0,90.0,0.0
NL0198,18.0,90.0,0.0
NL0199,0.0,90.0,0.0
NL0199,28.0,90.0,0.0
NL0200,0.0,90.0,0.0
NL0200,31.0,90.0,0.0
NL0201,0.0,90.0,0.0
NL0201,19.0,90.0,0.0
NL0202,0.0,90.0,0.0
NL0202,25.0,90.0,0.0
NL0203,0.0,90.0,0.0
NL0203,21.0,90.0,0.0
NL0204,0.0,90.0,0.0
NL0204,24.0,90.0,0.0
NL0205,0.0,90.0,0.0
NL0205,21.0,90.0,0.0
NL0206,0.0,90.0,0.0
NL0206,20.0,90.0,0.0
NL0207,0.0,90.0,0.0
NL0207,28.0,90.0,0.0
NL0208,0.0,90.0,0.0
NL0208,23.0,90.0,0.0
NL0209,0.0,90.0,0.0
NL0209,37.0,90.0,0.0
NL0210,0.0,90.0,0.0
NL0210,28.0,90.0,0.0
NL0211,0.0,90.0,0.0
NL0211,39.0,90.0,0.0
NL0212,0.0,90.0,0.0
NL0212,26.0,90.0,0.0
NL0213,0.0,90.0,0.0
NL0213,21.0,90.0,0.0
NL0214,0.0,90.0,0.0
NL0214,25.0,90.0,0.0
NL0215,0.0,90.0,0.0
NL0215,23.0,90.0,0.0
NL0216,0.0,90.0,0.0
NL0216,37.0,90.0,0.0
NL0217,0.0,90.0,0.0
NL0217,20.0,90.0,0.0
NL0218,0.0,90.0,0.0
NL0218,20.0,90.0,0.0
NL0219,0.0,90.0,0.0
NL0219,22.0,90.0,0.0
NL0220,0.0,90.0,0.0
NL0220,23.0,90.0,0.0
NL0221,0.0,90.0,0.0
NL0221,22.0,90.0,0.0
NL0222,0.0,90.0,0.0
NL0222,22.0,90.0,0.0
NL0223,0.0,90.0,0.0
NL0223,17.0,90.0,0.0
NL0224,0.0,90.0,0.0
NL0224,29.0,90.0,0.0
NL0225,0.0,90.0,0.0
NL0225,23.0,90.0,0.0
NL0226,0.0,90.0,0.0
NL0226,17.0,90.0,0.0
NL0227,0.0,90.0,0.0
NL0227,20.0,90.0,0.0
NL0228,0.0,90.0,0.0
NL0228,27.0,90.0,0.0
NL0229,0.0,90.0,0.0
NL0229,46.0,90.0,0.0
NL0230,0.0,90.0,0.0
NL0230,29.0,90.0,0.0
NL0231,0.0,90.0,0.0
NL0231,24.0,90.0,0.0
NL0232,0.0,90.0,0.0
NL0232,22.0,90.0,0.0
NL0233,0.0,90.0,0.0
NL0233,18.0,90.0,0.0
NL0234,0.0,90.0,0.0
NL0234,21.0,90.0,0.0
NL0235,0.0,90.0,0.0
NL0235,24.0,90.0,0.0
NL0236,0.0,90.0,0.0
NL0236,21.0,90.0,0.0
NL0237,0.0,90.0,0.0
NL0237,23.0,90.0,0.0
NL0238,0.0,90.0,0.0
NL0238,22.0,90.0,0.0
NL0239,0.0,90.0,0.0
NL0239,25.0,90.0,0.0
NL0240,0.0,90.0,0.0
NL0240,21.0,90.0,0.0
NL0241,0.0,90.0,0.0
NL0241,26.0,90.0,0.0
NL0242,0.0,90.0,0.0
NL0242,25.0,90.0,0.0
NL0243,0.0,90.0,0.0
NL0243,25.0,90.0,0.0
NL0244,0.0,90.0,0.0
NL0244,27.0,90.0,0.0
NL0245,0.0,90.0,0.0
NL0245,21.0,90.0,0.0
NL0246,0.0,90.0,0.0
NL0246,32.0,90.0,0.0
NL0247,0.0,90.0,0.0
NL0247,24.0,90.0,0.0
NL0248,0.0,90.0,0.0
NL0248,22.0,90.0,0.0
NL0249,0.0,90.0,0.0
NL0249,24.0,90.0,0.0
NL0250,0.0,90.0,0.0
NL0250,21.0,90.0,0.0
NL0251,0.0,90.0,0.0
NL0251,34.0,90.0,0.0
NL0252,0.0,90.0,0.0
NL0252,31.0,90.0,0.0
NL0253,0.0,90.0,0.0
NL0253,26.0,90.0,0.0
NL0254,0.0,90.0,0.0
NL0254,32.0,90.0,0.0
NL0255,0.0,90.0,0.0
NL0255,15.0,90.0,0.0
NL0256,0.0,90.0,0.0
NL0256,20.0,90.0,0.0
NL0257,0.0,90.0,0.0
NL0257,17.0,90.0,0.0
NL0258,0.0,90.0,0.0
NL0258,17.0,90.0,0.0
NL0259,0.0,90.0,0.0
NL0259,30.0,90.0,0.0
NL0260,0.0,90.0,0.0
NL0260,28.0,90.0,0.0
NL0261,0.0,90.0,0.0
NL0261,31.0,90.0,0.0
NL0262,0.0,90.0,0.0
NL0262,22.0,90.0,0.0
NL0263,0.0,90.0,0.0
NL0263,29.0,90.0,0.0
NL0264,0.0,90.0,0.0
NL0264,27.0,90.0,0.0
NL0265,0.0,90.0,0.0
NL0265,21.0,90.0,0.0
NL0266,0.0,90.0,0.0
NL0266,20.0,90.0,0.0
NL0267,0.0,90.0,0.0
NL0267,19.0,90.0,0.0
NL0268,0.0,90.0,0.0
NL0268,32.0,90.0,0.0
NL0269,0.0,90.0,0.0
NL0269,19.0,90.0,0.0
NL0270,0.0,90.0,0.0
NL0270,19.0,90.0,0.0
NL0271,0.0,90.0,0.0
NL0271,23.0,90.0,0.0
NL0272,0.0,90.0,0.0
NL0272,18.0,90.0,0.0
NL0273,0.0,90.0,0.0
NL0273,19.0,90.0,0.0
NL0274,0.0,90.0,0.0
NL0274,26.0,90.0,0.0
NL0275,0.0,90.0,0.0
NL0275,21.0,90.0,0.0
NL0276,0.0,90.0,0.0
NL0276,24.0,90.0,0.0
NL0277,0.0,90.0,0.0
NL0277,23.0,90.0,0.0
NL0278,0.0,90.0,0.0
NL0278,19.0,90.0,0.0
NL0279,0.0,90.0,0.0
NL0279,20.0,90.0,0.0
NL0280,0.0,90.0,0.0
NL0280,29.0,90.0,0.0
NL0281,0.0,90.0,0.0
NL0281,25.0,90.0,0.0
NL0282,0.0,90.0,0.0
NL0282,25.0,90.0,0.0
NL0283,0.0,90.0,0.0
NL0283,15.0,90.0,0.0
NL0284,0.0,90.0,0.0
NL0284,20.0,90.0,0.0
NL0285,0.0,90.0,0.0
NL0285,14.0,90.0,0.0
NL0286,0.0,90.0,0.0
NL0286,22.0,90.0,0.0
NL0287,0.0,90.0,0.0
NL0287,22.0,90.0,0.0
NL0288,0.0,90.0,0.0
NL0288,28.0,90.0,0.0
NL0289,0.0,90.0,0.0
NL0289,30.0,90.0,0.0
NL0290,0.0,90.0,0.0
NL0290,25.0,90.0,0.0
NL0291,0.0,90.0,0.0
NL0291,28.0,90.0,0.0
NL0292,0.0,90.0,0.0
NL0292,34.0,90.0,0.0
NL0293,0.0,90.0,0.0
NL0293,29.0,90.0,0.0
NL0294,0.0,90.0,0.0
NL0294,17.0,90.0,0.0
NL0295,0.0,90.0,0.0
NL0295,18.0,90.0,0.0
NL0296,0.0,90.0,0.0
NL0296,30.0,90.0,0.0
NL0297,0.0,90.0,0.0
NL0297,20.0,90.0,0.0
NL0298,0.0,90.0,0.0
NL0298,21.0,90.0,0.0
NL0299,0.0,90.0,0.0
NL0299,18.0,90.0,0.0
NL0300,0.0,90.0,0.0
NL0300,29.0,90.0,0.0
NL0301,0.0,90.0,0.0
NL0301,22.0,90.0,0.0
NL0302,0.0,90.0,0.0
NL0302,17.0,90.0,0.0
NL0303,0.0,90.0,0.0
NL0303,24.0,90.0,0.0
NL0304,0.0,90.0,0.0
NL0304,35.0,90.0,0.0
NL0305,0.0,90.0,0.0
NL0305,27.0,90.0,0.0
NL0306,0.0,90.0,0.0
NL0306,21.0,90.0,0.0
NL0307,0.0,90.0,0.0
NL0307,26.0,90.0,0.0
NL0308,0.0,90.0,0.0
NL0308,28.0,90.0,0.0
NL0309,0.0,90.0,0.0
NL0309,27.0,90.0,0.0
NL0310,0.0,90.0,0.0
NL0310,28.0,90.0,0.0
NL0311,0.0,90.0,0.0
NL0311,17.0,90.0,0.0
NL0312,0.0,90.0,0.0
NL0312,21.0,90.0,0.0
NL0313,0.0,90.0,0.0
NL0313,19.0,90.0,0.0
NL0314,0.0,90.0,0.0
NL0314,16.0,90.0,0.0
NL0315,0.0,90.0,0.0
NL0315,23.0,90.0,0.0
NL0316,0.0,90.0,0.0
NL0316,20.0,90.0,0.0
NL0317,0.0,90.0,0.0
NL0317,20.0,90.0,0.0
NL0318,0.0,90.0,0.0
NL0318,27.0,90.0,0.0
NL0319,0.0,90.0,0.0
NL0319,25.0,90.0,0.0
NL0320,0.0,90.0,0.0
NL0320,32.0,90.0,0.0
NL0321,0.0,90.0,0.0
NL0321,27.0,90.0,0.0
NL0322,0.0,90.0,0.0
NL0322,19.0,90.0,0.0
NL0323,0.0,90.0,0.0
NL0323,19.0,90.0,0.0
NL0324,0.0,90.0,0.0
NL0324,26.0,90.0,0.0
NL0325,0.0,90.0,0.0
NL0325,20.0,90.0,0.0
NL0326,0.0,90.0,0.0
NL0326,16.0,90.0,0.0
NL0327,0.0,90.0,0.0
NL0327,26.0,90.0,0.0
NL0328,0.0,90.0,0.0
NL0328,27.0,90.0,0.0
NL0329,0.0,90.0,0.0
NL0329,18.0,90.0,0.0
NL0330,0.0,90.0,0.0
NL0330,38.0,90.0,0.0
NL0331,0.0,90.0,0.0
NL0331,24.0,90.0,0.0
NL0332,0.0,90.0,0.0
NL0332,23.0,90.0,0.0
NL0333,0.0,90.0,0.0
NL0333,26.0,90.0,0.0
NL0334,0.0,90.0,0.0
NL0334,21.0,90.0,0.0
NL0335,0.0,90.0,0.0
NL0335,20.0,90.0,0.0
NL0336,0.0,90.0,0.0
NL0336,33.0,90.0,0.0
NL0337,0.0,90.0,0.0
NL0337,25.0,90.0,0.0
NL0338,0.0,90.0,0.0
NL0338,20.0,90.0,0.0
NL0339,0.0,90.0,0.0
NL0339,23.0,90.0,0.0
NL0340,0.0,90.0,0.0
NL0340,23.0,90.0,0.0
NL0341,0.0,90.0,0.0
NL0341,24.0,90.0,0.0
NL0342,0.0,90.0,0.0
NL0342,27.0,90.0,0.0
NL0343,0.0,90.0,0.0
NL0343,23.0,90.0,0.0
NL0344,0.0,90.0,0.0
NL0344,17.0,90.0,0.0
NL0345,0.0,90.0,0.0
NL0345,23.0,90.0,0.0
NL0346,0.0,90.0,0.0
NL0346,23.0,90.0,0.0
NL0347,0.0,90.0,0.0
NL0347,17.0,90.0,0.0
NL0348,0.0,90.0,0.0
NL0348,20.0,90.0,0.0
NL0349,0.0,90.0,0.0
NL0349,21.0,90.0,0.0
NL0350,0.0,90.0,0.0
NL0350,24.0,90.0,0.0
NL0351,0.0,90.0,0.0
NL0351,26.0,90.0,0.0
NL0352,0.0,90.0,0.0
NL0352,19.0,90.0,0.0
NL0353,0.0,90.0,0.0
NL0353,16.0,90.0,0.0
NL0354,0.0,90.0,0.0
NL0354,24.0,90.0,0.0
NL0355,0.0,90.0,0.0
NL0355,14.0,90.0,0.0
NL0356,0.0,90.0,0.0
NL0356,19.0,90.0,0.0
NL0357,0.0,90.0,0.0
NL0357,23.0,90.0,0.0
NL0358,0.0,90.0,0.0
NL0358,24.0,90.0,0.0
NL0359,0.0,90.0,0.0
NL0359,15.0,90.0,0.0
NL0360,0.0,90.0,0.0
NL0360,22.0,90.0,0.0
NL0361,0.0,90.0,0.0
NL0361,25.0,90.0,0.0
NL0362,0.0,90.0,0.0
NL0362,18.0,90.0,0.0
NL0363,0.0,90.0,0.0
NL0363,22.0,90.0,0.0
NL0364,0.0,90.0,0.0
NL0364,46.0,90.0,0.0
NL0365,0.0,90.0,0.0
NL0365,21.0,90.0,0.0
NL0366,0.0,90.0,0.0
NL0366,23.0,90.0,0.0
NL0367,0.0,90.0,0.0
NL0367,20.0,90.0,0.0
NL0368,0.0,90.0,0.0
NL0368,18.0,90.0,0.0
NL0369,0.0,90.0,0.0
NL0369,15.0,90.0,0.0
NL0370,0.0,90.0,0.0
NL0370,19.0,90.0,0.0
NL0371,0.0,90.0,0.0
NL0371,26.0,90.0,0.0
NL0372,0.0,90.0,0.0
NL0372,21.0,90.0,0.0
NL0373,0.0,90.0,0.0
NL0373,32.0,90.0,0.0
NL0374,0.0,90.0,0.0
NL0374,20.0,90.0,0.0
NL0375,0.0,90.0,0.0
NL0375,19.0,90.0,0.0
NL0376,0.0,90.0,0.0
NL0376,25.0,90.0,0.0
NL0377,0.0,90.0,0.0
NL0377,23.0,90.0,0.0
NL0378,0.0,90.0,0.0
NL0378,21.0,90.0,0.0
NL0379,0.0,90.0,0.0
NL0379,26.0,90.0,0.0
NL0380,0.0,90.0,0.0
NL0380,27.0,90.0,0.0
NL0381,0.0,90.0,0.0
NL0381,19.0,90.0,0.0
NL0382,0.0,90.0,0.0
NL0382,17.0,90.0,0.0
NL0383,0.0,90.0,0.0
NL0383,24.0,90.0,0.0
NL0384,0.0,90.0,0.0
NL0384,29.0,90.0,0.0
NL0385,0.0,90.0,0.0
NL0385,31.0,90.0,0.0
NL0386,0.0,90.0,0.0
NL0386,27.0,90.0,0.0
NL0387,0.0,90.0,0.0
NL0387,35.0,90.0,0.0
NL0388,0.0,90.0,0.0
NL0388,25.0,90.0,0.0
NL0389,0.0,90.0,0.0
NL0389,19.0,90.0,0.0
NL0390,0.0,90.0,0.0
NL0390,26.0,90.0,0.0
NL0391,0.0,90.0,0.0
NL0391,24.0,90.0,0.0
NL0392,0.0,90.0,0.0
NL0392,21.0,90.0,0.0
NL0393,0.0,90.0,0.0
NL0393,21.0,90.0,0.0
NL0394,0.0,90.0,0.0
NL0394,19.0,90.0,0.0
NL0395,0.0,90.0,0.0
NL0395,29.0,90.0,0.0
NL0396,0.0,90.0,0.0
NL0396,17.0,90.0,0.0
NL0397,0.0,90.0,0.0
NL0397,32.0,90.0,0.0
NL0398,0.0,90.0,0.0
NL0398,31.0,90.0,0.0
NL0399,0.0,90.0,0.0
NL0399,19.0,90.0,0.0
NL0400,0.0,90.0,0.0
NL0400,19.0,90.0,0.0
NL0401,0.0,90.0,0.0
NL0401,22.0,90.0,0.0
NL0402,0.0,90.0,0.0
NL0402,28.0,90.0,0.0
NL0403,0.0,90.0,0.0
NL0403,39.0,90.0,0.0
NL0404,0.0,90.0,0.0
NL0404,24.0,90.0,0.0
NL0405,0.0,90.0,0.0
NL0405,22.0,90.0,0.0
NL0406,0.0,90.0,0.0
NL0406,26.0,90.0,0.0
NL0407,0.0,90.0,0.0
NL0407,30.0,90.0,0.0
NL0408,0.0,90.0,0.0
NL0408,28.0,90.0,0.0
NL0409,0.0,90.0,0.0
NL0409,25.0,90.0,0.0
NL0410,0.0,90.0,0.0
NL0410,24.0,90.0,0.0
